model,resp_id,orig_idx,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
tofueval_Qwen2.5-0.5B-Instruct,265,265,0.35060006380081177,15,1.9313372373580933,0.3161921799182892,"[0.08041557323231245, 1.6839251672812678, 0.008052155943975474, -0.001815572092406607, 0.010636100997605051]","[0.024204099241243664, 0.26976962792917525, 0.0007221659499009548, 0.000705829927915147, 0.0012248910810437033]",none,0,"Currently, 630 body-worn cameras are deployed in the field."
tofueval_Qwen2.5-0.5B-Instruct,266,266,2.17423152923584,25,1.8855189085006714,0.27496960759162903,"[0.8367847300134599, 0.03251194568932988, 0.05731814069498796, -0.008748533400939777, 0.01832279773603659]","[0.18403793518373276, 0.0032455724766077766, 0.002662433514105942, 0.0016677084812999966, 0.005486518257557691]",none,1,The city council discussed and approved grant funding allocation for various programs including body worn camera policy implementation and support for law enforcement agencies.
tofueval_Qwen2.5-0.5B-Instruct,266,266,1.7593131065368652,18,0.9789194464683533,0.19649139046669006,"[0.4839044792784585, -0.13758795729113948, -0.1595814706136783, -0.0694584817522102, -0.028625592899819214]","[0.14453716038001907, 0.011990221922234114, 0.009806448812014423, 0.0049886345400914755, 0.009487333894665224]",none,0,The motion was carried and there was a brief discussion on the deployment of the body worn cameras.
tofueval_Qwen2.5-0.5B-Instruct,266,266,1.5919948816299438,21,0.9574798345565796,0.16243202984333038,"[-0.12504483563160257, 0.026589743427133987, 0.4383539111974339, -0.0682281514718419, 0.03609710726665244]","[0.03870648374164548, 0.029133685061727494, 0.050546547711183804, 0.0017863005462978826, 0.0036391213710712258]",none,0,The councilmember requested a report on the actual costs of implementing the body worn cameras compared to the initial estimates.
tofueval_Qwen2.5-0.5B-Instruct,267,267,3.1664490699768066,13,2.2805957794189453,0.3590288460254669,"[1.1966180502651975, 0.0469337092497601, 0.0036961548746778415, 0.003883851871180993, -0.04427323633661637]","[0.22720628856824568, 0.005712312932631063, 0.004029505650788241, 0.009089746092426, 0.009859899457436629]",none,0,The council supported a resolution for National Teen Dating Violence Awareness Month.
tofueval_Qwen2.5-0.5B-Instruct,267,267,2.8154456615448,23,0.9470871686935425,0.19245047867298126,"[-0.11980907880174725, 0.13347787355356242, -0.10303929371192404, 0.03191310055958836, 0.07617363515917373]","[0.04043610457839626, 0.01532807067775613, 0.010004392806244457, 0.007256495707817679, 0.005516545630677644]",none,0,"An organization called Positive Results Corporation addressed the council, urging local commitment to prevention and sharing alarming statistics on teen dating violence."
tofueval_Qwen2.5-0.5B-Instruct,268,268,1.5212863683700562,23,2.5943901538848877,0.35167840123176575,"[2.0274603009507386, 0.0730250312044518, 0.04823517663475207, -0.06029808410170043, 0.005006647094294591]","[0.26134020049357787, 0.005364179053507858, 0.0031044984013889284, 0.004606157377368262, 0.006462958591051258]",none,0,The document discusses a recommendation to request a resolution in support of National Teen Dating Violence Awareness and Prevention Month in February.
tofueval_Qwen2.5-0.5B-Instruct,268,268,0.5643448233604431,17,1.693276286125183,0.3007960915565491,"[1.7449261327000225, 0.025655749935300693, 0.02055866677341435, -0.00034449385095606833, 0.028375187748358312]","[0.2950983111582258, 0.0021587024439213565, 0.0006549468387621507, 0.0019195047796208254, 0.0024546449675493503]",none,0,The purpose is to raise awareness about abuse in teen relationships and promote programs that prevent it.
tofueval_Qwen2.5-0.5B-Instruct,268,268,1.463137149810791,27,0.6124337315559387,0.14448559284210205,"[0.11015190507492258, 0.024178319125591468, 0.06308672944713314, 0.12144621661907339, 0.018254840796106255]","[0.0388752364112103, 0.02027858571967011, 0.027619793218440866, 0.01132775743132731, 0.005123843004521741]",none,0,The council members and a representative from a nonprofit organization highlight the importance of addressing teen dating violence and the need for local commitment to prevention efforts.
tofueval_Qwen2.5-0.5B-Instruct,269,269,1.7543612718582153,21,2.6601805686950684,0.34632545709609985,"[1.5086998266744471, 0.13181118644535586, 0.02696702767085905, -0.08061462787390199, 0.0658671998895616]","[0.19540689125867738, 0.006859892890307016, 0.0033831819577504313, 0.00811096318897225, 0.007416498922230815]",none,1,The document discusses a council member's recommendation to support National Teen Dating Violence Awareness and Prevention Month in February.
tofueval_Qwen2.5-0.5B-Instruct,269,269,0.9111493229866028,20,1.6148732900619507,0.24418380856513977,"[1.7106398051604628, 0.02315969721530564, 0.011965027199767064, -0.024387761289835906, 0.0935715969913872]","[0.2209013187835808, 0.006105750510118924, 0.0011544740837962308, 0.002845906106176699, 0.004534641451755306]",none,0,The council members express the importance of raising awareness about abuse in teen relationships and promoting programs that prevent it.
tofueval_Qwen2.5-0.5B-Instruct,269,269,0.3320047855377197,25,2.5249996185302734,0.28437650203704834,"[0.6663466281589353, 0.014986611324711702, 0.28435027389321477, -0.013404074127902278, 0.009419431574060581]","[0.07040218054826256, 0.014383926719474402, 0.03747237427825894, 0.0036745496132152768, 0.0028193993764398326]",none,0,"Candi Lewis, the executive director of Positive Results Corporation, shares her organization's efforts to address teen dating violence and sexual assault."
tofueval_Qwen2.5-0.5B-Instruct,269,269,1.174989938735962,23,1.0881023406982422,0.20780552923679352,"[0.03181038096511696, 0.04728202781204701, 0.24525351394549944, 1.362883967479043, 0.05028714528864087]","[0.05035643162049699, 0.013801264405114836, 0.018974735089772286, 0.147520937462579, 0.0074597886963621695]",none,0,The council members emphasize the need to support local work and commitment to prevent teen dating violence in the city of Long Beach.
tofueval_Qwen2.5-0.5B-Instruct,270,270,1.5395475625991821,25,2.060950994491577,0.2555179297924042,"[1.2774762885272504, 0.06422886161832139, -0.0331447227858007, -0.19614943095250056, 0.004597821480128914]","[0.147886818304396, 0.009033236168361327, 0.0035561776076065144, 0.019794813258486102, 0.010021437818941194]",none,0,The document talks about the importance of raising awareness about teen dating violence and promoting programs to prevent it during the month of February.
tofueval_Qwen2.5-0.5B-Instruct,270,270,0.7232605814933777,18,1.7268145084381104,0.2372092455625534,"[1.445975466683093, -0.05603409361113639, -0.008036492551683396, -0.03117204422839374, 0.013259957650411202]","[0.18839531878216398, 0.013120468469524995, 0.0018612528070257718, 0.003758242788674377, 0.0026243922959313043]",none,0,The city council is requesting a resolution in support of National Teen Dating Violence Awareness and Prevention Month.
tofueval_Qwen2.5-0.5B-Instruct,270,270,1.2390459775924683,33,1.582711100578308,0.2639617323875427,"[0.931749012278901, -0.07809687810367905, -0.15651424323512014, -0.09622703473150702, 0.012360086377928823]","[0.1452988965571752, 0.029199505204801288, 0.05000417288953362, 0.01637046296226882, 0.003627237934613897]",none,0,"The Positive Results Corporation, a non-profit organization, will share their efforts to address teen dating violence and the city will demonstrate its commitment to fostering a healthier community for all."
tofueval_Qwen2.5-0.5B-Instruct,271,271,1.8549920320510864,26,1.6590309143066406,0.24217873811721802,"[0.6000575766083784, 0.1432864608314748, 0.05177297630759243, 0.4628387128379053, 0.05405793720498108]","[0.10309321448389361, 0.016091655073698627, 0.0063798579449912025, 0.06357136908151845, 0.007652508151715245]",none,0,The document recommends the city of Long Beach to make a local commitment to prevent teen dating violence and abuse during the month of February.
tofueval_Qwen2.5-0.5B-Instruct,271,271,1.5161018371582031,17,0.5739589333534241,0.1893017292022705,"[0.37100334964035186, -0.04116388645899646, -0.0174987712628482, -0.012977645568111363, 0.08136908310082029]","[0.14113352254892508, 0.011266443163228413, 0.005343720226579428, 0.017240742707679814, 0.007681044535916846]",none,0,The resolution will support programs that promote healthy relationships and address the issue of teen dating violence.
tofueval_Qwen2.5-0.5B-Instruct,272,272,1.520552635192871,23,2.5951242446899414,0.35161519050598145,"[2.028194232550247, 0.07452949968801872, 0.04896908108987744, -0.05956417964657505, 0.0051752851950763925]","[0.2613782149931902, 0.005343054891098924, 0.0031149976985429735, 0.0045890544281420535, 0.0065660031122325045]",none,0,The document discusses a recommendation to request a resolution in support of National Teen Dating Violence Awareness and Prevention Month in February.
tofueval_Qwen2.5-0.5B-Instruct,272,272,1.0440218448638916,27,1.8327316045761108,0.26192155480384827,"[1.5973303036557303, -0.02109224304850041, 0.05084863041217128, 0.06579046009574085, 0.026095286882654938]","[0.23576804343611002, 0.006243923039922568, 0.002182924555637766, 0.003126447803879273, 0.0059033099441202705]",none,1,"Councilwoman Gonzalez, Councilman Price, and Councilman Austin support the resolution to raise awareness about dating violence among teens and promote prevention programs."
tofueval_Qwen2.5-0.5B-Instruct,272,272,1.4569212198257446,27,1.5021487474441528,0.2439923882484436,"[0.058875629570576606, 0.5391921171254513, -0.14355645263653802, -0.05049181225519903, -0.03421616237351878]","[0.04591293291081523, 0.04530216651956262, 0.017688456681180804, 0.019644373982407193, 0.0033773952982974827]",none,0,"Executive Director of the Positive Results Corporation, Candy Lewis, presents statistics on the prevalence of teen dating violence and thanks the council for their support."
tofueval_Qwen2.5-0.5B-Instruct,272,272,2.0565526485443115,3,3.7877066135406494,0.17029964923858643,"[-0.022551457087198894, 0.08816591898600261, -0.14948153495788574, -0.6343154509862264, 2.5397634506225586]","[0.05114139368136724, 0.00882354440788428, 0.0036993888982882104, 0.019891406564662855, 0.12859804928302765]",none,0,The motion carries.
tofueval_Qwen2.5-0.5B-Instruct,273,273,3.194063425064087,13,1.7819393873214722,0.33640769124031067,"[0.9764905545430688, 0.09772154785549411, 0.00035610587264482793, 0.13495240951530063, -0.030348163313017443]","[0.2358203982719435, 0.0032683017444259557, 0.0022108184646360595, 0.006848496109551678, 0.012542934116656678]",none,0,The council supported a resolution for National Teen Dating Violence Awareness Month.
tofueval_Qwen2.5-0.5B-Instruct,273,273,3.6553361415863037,13,0.04758920520544052,0.13806483149528503,"[-0.3758701327382229, -0.0988403873052448, 0.36664254476244634, -0.013584891208805717, -0.036865012953057885]","[0.025153038944923677, 0.01525320405646478, 0.03819864905940799, 0.007792878524364473, 0.009875269940284152]",none,0,A nonprofit shared teen dating violence statistics and efforts to address this issue.
tofueval_Qwen2.5-0.5B-Instruct,273,273,2.506208896636963,12,0.01743190549314022,0.10625127702951431,"[0.20368481303254762, 0.05050506442785263, 0.05651388317346573, 0.2717895706494649, -0.027404663463433582]","[0.0348334078444168, 0.009429611503340615, 0.006218650834246849, 0.017681750585325062, 0.010449009559427699]",none,1,The council unanimously voted to raise local awareness of this important issue.
tofueval_Qwen2.5-0.5B-Instruct,274,274,1.3555991649627686,33,2.2605628967285156,0.316383957862854,"[1.8316033211056932, 0.009044154596543221, 0.007323845524242091, 0.010290099147382673, 0.05256152358858592]","[0.26205703179761203, 0.00215976375276031, 0.0016624453368229188, 0.009441878071246527, 0.00936481495657724]",none,0,The document is a proposal to support a National Teen Dating Violence Awareness and Prevention Month in February to raise awareness about abuse in teen relationships and promote programs that prevent it.
tofueval_Qwen2.5-0.5B-Instruct,274,274,1.2515367269515991,18,3.0654895305633545,0.29298585653305054,"[1.862067211833265, 0.025056501229604084, -0.004069099771893687, 0.09903514126522674, 0.035517475153836936]","[0.19219331132868925, 0.009873370961738855, 0.0024301501632887973, 0.012626341633424291, 0.007055723205363999]",none,0,"Council members Richardson, Gonzalez, Price, and Austin recommend the city's support for the resolution."
tofueval_Qwen2.5-0.5B-Instruct,274,274,0.5402467846870422,29,2.4186859130859375,0.2958087921142578,"[0.9621140231540957, -0.0011194722209093642, -0.048342111286634966, -0.05162291211609986, -0.030110662887354606]","[0.1411981162015983, 0.011366655150148855, 0.018309904331074683, 0.008883636258313597, 0.0060534888908823]",none,0,"Candi Lewis, the executive director of Positive Results Corporation, will share her organization's efforts to address teen dating violence and support the council's efforts."
tofueval_Qwen2.5-0.5B-Instruct,274,274,2.127397298812866,7,-0.3004758059978485,0.13284964859485626,"[-0.20194086113146373, -0.24590216789926803, 0.018413488354001726, 0.12155597763402122, 0.039739293711526055]","[0.03331446900431599, 0.01243015199101397, 0.003423851357573377, 0.011486062447407417, 0.0271092260788594]",none,0,The council votes to support the resolution.
tofueval_Qwen2.5-0.5B-Instruct,275,275,1.1278984546661377,23,3.827707052230835,0.34188467264175415,"[2.6574172591790557, 0.041995679172586, 0.008146934487107817, 0.008176740076716827, 0.20789994075438817]","[0.26911147180236067, 0.006993324823586432, 0.0009715451063960285, 0.003292639303807569, 0.004694959778925809]",none,0,"Council members Richardson, Gonzalez, Price, and Austin recommend supporting National Teen Dating Violence Awareness and Prevention Month in February."
tofueval_Qwen2.5-0.5B-Instruct,275,275,0.6547749042510986,25,3.025787591934204,0.3132795989513397,"[1.2892774006491527, -0.05748044090345502, -0.017898375084623695, -0.009660719321109354, -6.389743182808161e-05]","[0.15902932364522712, 0.004894895876641385, 0.005614534220439964, 0.0028866922988163425, 0.00408604947355343]",none,0,"Candi Lewis, executive director of Positive Results Corporation, will share her organization's efforts to prevent teen dating violence during public comment."
tofueval_Qwen2.5-0.5B-Instruct,275,275,0.9324035048484802,15,1.6726148128509521,0.2811969518661499,"[1.4625787152598302, -0.08507989483575026, -0.003505066161354383, 0.05509942757586638, 0.02595506372551123]","[0.21435553257664045, 0.011335414768351863, 0.001982584803287561, 0.013883751161726347, 0.004268044204218313]",none,0,The resolution will demonstrate the city's commitment to fostering a healthier community for all.
tofueval_Qwen2.5-0.5B-Instruct,276,276,1.0088508129119873,28,3.3263466358184814,0.32069042325019836,"[2.434696090041793, 0.020213320567563642, -0.01463296587878306, -0.040296352689827994, 0.16934865022111417]","[0.2618330663119975, 0.00573926488167282, 0.0006695125636204986, 0.002733506986585001, 0.0036856262491450514]",none,0,"Council members Richardson, Gonzalez, Price, and Austin recommend requesting a resolution in support of National Teen Dating Violence Awareness and Prevention Month in February."
tofueval_Qwen2.5-0.5B-Instruct,277,277,1.595917820930481,24,2.32979154586792,0.3277275264263153,"[1.8099460972201389, 0.0005332638629624853, 0.01417424393851737, -0.05738875102239641, 0.044347404978907434]","[0.2378637051442638, 0.0017197098667528128, 0.0013042347809649375, 0.005345930775528511, 0.010557657575645862]",none,0,The document is about a recommendation to request a resolution in support of National Teen Dating Violence Awareness and Prevention Month in February.
tofueval_Qwen2.5-0.5B-Instruct,277,277,0.5960255861282349,20,1.3419506549835205,0.25800514221191406,"[1.4207584608346224, -0.011709851620253175, 0.0046432474307948725, 0.02664556829840876, 0.007187851463095285]","[0.25900214456487447, 0.001428803712451554, 0.0006571305476882116, 0.0013561523255020802, 0.004747036667777138]",none,0,The purpose of the resolution is to raise awareness about abuse in teen relationships and promote programs that prevent it.
tofueval_Qwen2.5-0.5B-Instruct,277,277,2.141808271408081,20,0.19930855929851532,0.07988771051168442,"[-0.36342734305653723, -0.15544117209501565, 0.11710227171424777, 0.06787090708967299, -0.02969706270378083]","[0.03978685657621099, 0.008132935303729027, 0.003783405887452318, 0.005848373566004738, 0.0029560508864960866]",none,0,The speaker highlights alarming statistics on teen dating violence and sexual assault and emphasizes the importance of addressing the issue.
tofueval_Qwen2.5-0.5B-Instruct,277,277,0.9235031008720398,23,1.2391901016235352,0.16457132995128632,"[0.2011270627440156, 0.0612750232786588, 0.013478331019818459, 0.2874636761236774, 0.008473166803647156]","[0.04352377478916542, 0.02830824669122787, 0.004603120554836847, 0.04503405450478844, 0.005479707456248909]",none,0,The speaker also thanks the council members for bringing this to the city's attention and expresses their commitment to supporting the cause.
tofueval_Qwen2.5-0.5B-Instruct,278,278,1.5302178859710693,21,2.4834911823272705,0.3186589479446411,"[1.6489138307626403, 0.04681309352218661, 0.020711513559078975, -0.053200423145123445, 0.15477363076171882]","[0.21956941136713362, 0.0036352444176372956, 0.0009527726937925589, 0.007245494120655037, 0.0100299549043744]",none,0,The council members are recommending a resolution in support of National Teen Dating Violence Awareness and Prevention Month in February.
tofueval_Qwen2.5-0.5B-Instruct,278,278,0.6707680225372314,17,1.2660017013549805,0.2620014548301697,"[1.385417347664342, -0.02523842131417683, -0.0029762279249125104, -0.0001931877957437845, 0.01503056992420598]","[0.26781022831838686, 0.0008812945683369916, 0.0006353743396817556, 0.000549657128912633, 0.0019296276180231122]",none,0,The goal is to raise awareness about abuse in teen relationships and promote programs to prevent it.
tofueval_Qwen2.5-0.5B-Instruct,278,278,0.9727554321289062,29,0.7727729082107544,0.2295522838830948,"[0.9725664554942592, 0.05090258363433632, -0.06239089706174002, -0.036177334227149596, 0.033827587540646825]","[0.23643025395496556, 0.007058827516473308, 0.010196747260689053, 0.0031400054209872654, 0.0018960241738160879]",none,0,"Teen dating violence is more common than people realize, with one in ten teens reporting being physically hurt by a partner and one in four experiencing verbal abuse."
tofueval_Qwen2.5-0.5B-Instruct,278,278,0.5543532967567444,24,1.852974534034729,0.23451650142669678,"[1.6515908869284128, -0.036723850547180824, -0.021848582381304976, -0.026182874193182215, 0.051549593617285915]","[0.22037372575444655, 0.00778067999817722, 0.0016415027992214466, 0.010495313872903958, 0.0017125684433570616]",none,0,The resolution aims to bring awareness to the issue on a local level and demonstrate the city's commitment to fostering a healthier community.
tofueval_Qwen2.5-0.5B-Instruct,279,279,2.1068520545959473,16,1.298440933227539,0.2216866910457611,"[0.9399165559443645, 0.04422439715563087, 0.01810939830102143, 0.00834225538164901, -0.04146928183035925]","[0.14636315928692056, 0.00561753703769341, 0.0016379767533862832, 0.0033257043967864774, 0.009584277613612358]",none,0,The city council passed a resolution supporting National Teen Dating Violence Awareness and Prevention Month.
tofueval_Qwen2.5-0.5B-Instruct,279,279,1.854407787322998,16,-0.20548807084560394,0.11488334834575653,"[-0.32894222789036576, -0.20372424140805379, 0.016703830304322764, 0.0004921134968753904, 0.09867521599517204]","[0.03782308925292455, 0.020325098810644704, 0.017715647686770808, 0.00483272957671943, 0.007310547638098797]",none,0,An organization highlighted the prevalence of teen dating violence and the need for awareness and prevention.
tofueval_Qwen2.5-0.5B-Instruct,280,280,1.8851231336593628,28,1.7156972885131836,0.26432791352272034,"[1.0197297463559412, -0.029988284680127566, 0.02466661074660286, 0.3196956035545944, 0.027510049101173144]","[0.14963878904356015, 0.003431476658209119, 0.004095652431536629, 0.043014554126313796, 0.00849944636255324]",none,0,"The document discusses a resolution from the City of Long Beach, California, recommending support for National Teen Dating Violence Awareness and Prevention Month in February."
tofueval_Qwen2.5-0.5B-Instruct,280,280,0.5993845462799072,16,0.964347243309021,0.20502260327339172,"[0.6993104580324143, 0.020174279052298516, -0.013348577202123124, 0.08641312729014317, 0.012043726273986977]","[0.19232716274564154, 0.00295212925222188, 0.002028506791731388, 0.0033630816167828925, 0.002491967905598358]",none,0,The resolution aims to raise awareness about teen dating violence and promote programs that prevent it.
tofueval_Qwen2.5-0.5B-Instruct,280,280,0.8284436464309692,32,1.1604676246643066,0.23271751403808594,"[1.3555450510102673, 0.025971181308705127, -0.02486797443998512, -0.015182193852524506, 0.004693372982728761]","[0.2263574556736785, 0.006612192577030385, 0.012272112924165413, 0.0039886025149087345, 0.0022806091623976954]",none,0,"The document highlights the prevalence of teen dating violence, with one in ten teens reporting being physically hurt, and one in four teenagers having a partner who is verbally abusive."
tofueval_Qwen2.5-0.5B-Instruct,280,280,0.4286770820617676,28,2.356983184814453,0.2984373867511749,"[0.40233771315459826, 0.18294471527042333, 1.3486823438496296, -0.03563552269354529, -0.000850976278473224]","[0.030949665897651357, 0.020658524806748346, 0.14172894520925183, 0.0022452138087487583, 0.0010637298265854561]",none,0,"The document also mentions a nonprofit, the Positive Results Corporation, which works to address teen dating violence and sexual assault in youth and communities of color."
tofueval_Qwen2.5-0.5B-Instruct,281,281,2.1767749786376953,18,1.7927472591400146,0.25856027007102966,"[1.504587382207521, 0.003558599880003991, 0.001086363848622164, -0.06499497092348368, -0.009568086728298416]","[0.208009348781262, 0.0030120039110796723, 0.002415032964007777, 0.008002520665589449, 0.011504991603336142]",none,0,The document discusses a recommendation to support National Teen Dating Violence Awareness and Prevention Month in February.
tofueval_Qwen2.5-0.5B-Instruct,281,281,0.8496444821357727,17,1.0594871044158936,0.14577418565750122,"[0.4251244881135576, 0.11517958529293537, -0.006325606694992851, 0.049372654846485925, 0.047889194889541936]","[0.08561100166373174, 0.014109668236308019, 0.0032730821910851825, 0.004932072696005087, 0.0033119975722750977]",none,0,It highlights the prevalence of dating violence among teens and the need for local support and awareness.
tofueval_Qwen2.5-0.5B-Instruct,281,281,1.1023963689804077,30,1.698460340499878,0.23614397644996643,"[0.45385819364067476, 0.07061712158077474, 0.0220296434640962, 0.030716511436427632, 0.03180040637914014]","[0.06474107082685805, 0.006552809135200732, 0.009467668124883252, 0.005880024703901654, 0.0036774313797271435]",none,0,"Candi Lewis, the executive director of the Positive Results Corporation, shares statistics and information on the issue and the work her organization is doing to address it."
tofueval_Qwen2.5-0.5B-Instruct,281,281,2.2403054237365723,14,0.4209706783294678,0.11206366121768951,"[0.008687596235956465, 0.1869283392692783, -0.1335586738506598, -0.20496572557437634, -0.06427882179351789]","[0.03949376044329256, 0.01940665314409021, 0.006687622664945333, 0.04412274155350003, 0.006890901101412185]",none,0,The council members express their support and thank Ms. Lewis for her comments.
tofueval_Qwen2.5-0.5B-Instruct,281,281,0.8688746094703674,7,3.4569528102874756,0.23106126487255096,"[1.1796588259083884, 0.08659487962722778, -0.010572493076324463, 0.338709362915584, 1.5347665803773063]","[0.11195373954251409, 0.005235569684633187, 0.007649883561368499, 0.05305885962609734, 0.1060326036198863]",none,0,The motion to support the resolution carries.
tofueval_Qwen2.5-0.5B-Instruct,282,282,1.204561710357666,27,3.1570303440093994,0.2980303466320038,"[2.4379947501648633, 0.0022027511138865657, 0.016955728101526835, -0.005188920069485903, 0.1522900260795184]","[0.2601421844015864, 0.005794769596091269, 0.0010423189831743475, 0.0008632353255961789, 0.0046355621223618205]",none,0,"Council members Richardson, Gonzalez, Price, and Austin recommend a resolution in support of National Teen Dating Violence Awareness and Prevention Month in February."
tofueval_Qwen2.5-0.5B-Instruct,282,282,0.8615081310272217,17,0.5721774101257324,0.12639693915843964,"[0.5512002003105247, -0.031606065602425265, -0.01979036760680816, -0.019858384614481646, 0.06515633276499369]","[0.10159818769213469, 0.010322442589848138, 0.004170197551823495, 0.0026119036160440266, 0.00509206426795572]",none,0,They highlight the prevalence of dating violence among teens and the need for awareness and prevention programs.
tofueval_Qwen2.5-0.5B-Instruct,282,282,1.3784834146499634,32,1.682012677192688,0.26341718435287476,"[0.16643727245354967, 0.14431776660239848, -0.02411833136829955, 0.010385121223407623, -0.0018893646229116712]","[0.06481623824487315, 0.02799700603721078, 0.016826325105469664, 0.0050055768367940345, 0.005022857331766772]",none,0,"The council hears from Candy Lewis, executive director of the Positive Results Corporation, who shares the organization's efforts to address teen dating violence and requests support from the council."
tofueval_Qwen2.5-0.5B-Instruct,282,282,2.5118653774261475,4,0.47528350353240967,0.209613636136055,"[-0.4270980656147003, 0.21206897497177124, -0.2689165771007538, -0.492369145154953, 0.1960185468196869]","[0.07122912397608161, 0.009699061629362404, 0.02109410718549043, 0.04461860191076994, 0.02204063255339861]",none,0,The resolution is passed.
tofueval_Qwen2.5-0.5B-Instruct,283,283,1.6344558000564575,23,2.4158849716186523,0.3029298484325409,"[2.0492626639568936, -0.004581641391901623, 0.012708412328957702, -0.03787988164391288, 0.0069874697390174415]","[0.25865269580390304, 0.0023487590659818165, 0.0019237737140864065, 0.006227618864771933, 0.009019894170784897]",none,0,The document discusses a recommendation to request a resolution in support of National Teen Dating Violence Awareness and Prevention Month in February.
tofueval_Qwen2.5-0.5B-Instruct,283,283,0.8892717957496643,25,0.9593353867530823,0.21613632142543793,"[1.0310630302876234, 0.027597166374325754, -0.019284397196024657, -0.005918030589818954, 0.035249440483748916]","[0.21697779254987837, 0.005336325371172279, 0.0026241941010812296, 0.0013845597949693911, 0.00239909468422411]",none,0,"It highlights the prevalence of dating violence among teens, with one in ten reporting being physically hurt by a partner in the past year."
tofueval_Qwen2.5-0.5B-Instruct,283,283,1.555903434753418,24,1.9887126684188843,0.242404505610466,"[0.13531347719253972, 0.16617693362059072, 0.7080550308019156, 0.09463814444219072, 0.04538657493928137]","[0.0333015701835393, 0.02636617677948531, 0.12034684162627703, 0.009875526945885818, 0.003927956305631142]",none,0,"The Positive Results Corporation is a nonprofit addressing teen dating violence and sexual assault in communities of color, and they support the resolution."
tofueval_Qwen2.5-0.5B-Instruct,284,284,1.3582634925842285,24,1.8786507844924927,0.22507788240909576,"[1.4036885912185728, 0.06632052415928531, -0.033509542420991544, -0.05209819315738665, 0.053479546569481805]","[0.18040258691568548, 0.00760222716807372, 0.005585650803766384, 0.004561045741714527, 0.009977546933441772]",none,0,The document discusses the importance of raising awareness about teen dating violence and promoting programs to prevent it during the month of February.
tofueval_Qwen2.5-0.5B-Instruct,284,284,0.8013842105865479,18,0.7588278651237488,0.11670196056365967,"[0.4670655799822675, 0.2972233504988253, 0.014474708328230513, -0.0006135727227148083, 0.014187924356924163]","[0.0889824832492094, 0.023157266922579665, 0.006468767234663473, 0.003438727896132655, 0.0033870188176984405]",none,0,It also highlights the prevalence of dating violence among teens and the need for support for affected individuals.
tofueval_Qwen2.5-0.5B-Instruct,285,285,3.4746220111846924,20,2.6481528282165527,0.2620251178741455,"[0.4714743911405094, -0.030328241968527438, 0.0064228563103824856, 0.07122446154244244, 0.12562668698374183]","[0.06667687920562457, 0.014849013951970847, 0.015717679857698386, 0.003331578374491073, 0.050891447767207866]",none,0,The City Council requests a report from staff on Long Beach's air quality and impacts from nearby Paramount.
tofueval_Qwen2.5-0.5B-Instruct,285,285,2.2234437465667725,37,1.075435757637024,0.22889158129692078,"[-0.04828142811626045, -0.02208860342806155, 0.39731055812916494, 0.07072763800671375, 0.11240301680958804]","[0.03833584238595535, 0.027076810450359295, 0.05458813049392267, 0.04432740468832521, 0.009954092275350107]",none,0,"Staff will coordinate with the air district and Paramount, then report back in 45 days on hexavalent chromium, the lead agency, potential impacts, and next steps to address them."
tofueval_Qwen2.5-0.5B-Instruct,286,286,1.9372079372406006,29,0.9514439105987549,0.1474798023700714,"[0.10612608005327463, 0.010470100976974584, 0.01732638325424416, -0.03597934642064125, 0.9480367394004635]","[0.007863286971704728, 0.0011647698377381512, 0.0016069941353431079, 0.001603954500571239, 0.14465871047374596]",none,1,The report highlights the citywide budget performance for the fiscal year 2016 and recommends strategies to improve budgeting and financial management practices.
tofueval_Qwen2.5-0.5B-Instruct,286,286,2.0909488201141357,21,0.013826594687998295,0.04693387821316719,"[0.037875132536144177, -0.0035623938345538805, -0.01081807589382931, -0.00107281386763567, 0.02291450841307995]","[0.0033743897961033198, 0.000746775401975832, 0.0008296795008174653, 0.0006272327731970844, 0.021624506367559315]",none,1,The summary suggests that the citywide budget performance was below expectations due to unforeseen expenses and revenue shortfalls.
tofueval_Qwen2.5-0.5B-Instruct,286,286,2.630105972290039,16,-0.22089460492134094,0.03921143710613251,"[-0.026346215046942234, 0.007572779431939125, -0.051999407820403576, -0.01887039002031088, 0.01083617378026247]","[0.0012870306309196167, 0.0004990990510123083, 0.0008255439897766337, 0.0004337977852628683, 0.012342686444753781]",none,1,The report proposes implementing better budgeting techniques and tracking mechanisms to avoid future budget deficits.
tofueval_Qwen2.5-0.5B-Instruct,287,287,2.1535093784332275,18,1.24129056930542,0.2148532122373581,"[0.03795947153523432, 0.034847952733394374, 0.03395202217214117, 0.03293470544789064, 0.9561202310538243]","[0.007651218275422404, 0.0011045442475834636, 0.0016295472900083041, 0.0012059904439891194, 0.16395200275049623]",none,1,The document discusses the budget performance for the fiscal year 2016 citywide.
tofueval_Qwen2.5-0.5B-Instruct,287,287,1.2649389505386353,14,0.5644705295562744,0.09834349155426025,"[-0.043307418269770484, -0.009532656520605087, 0.0031024872192314695, -4.802165286881583e-05, 0.7260447767164026]","[0.005235860182438046, 0.0014302931168848382, 0.0017569031479069963, 0.0009724641401719834, 0.10361674767253655]",none,0,No further information is provided about the specific details or recommendations in the report.
