model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_SmolLM2-1.7B-Instruct,209,209,1.6471813917160034,41,0.5496037006378174,0.1105465441942215,"[0.011454608518539406, 0.011569586605197045, 0.004902226305226001, 0.1013296850298236, -0.03543983427126233]","[0.0043775845850000114, 0.0016631566631542406, 0.0021603907238075897, 0.020947387388931506, 0.003888899759281563]",0,DenverCityCouncil_07312017_17-0680,model_A
tofueval_SmolLM2-1.7B-Instruct,210,210,1.4385186433792114,41,1.7886840105056763,0.2521184980869293,"[0.3359599430142425, 0.03107550632060937, 0.02148442493507457, 0.6415514740865769, 0.0014379460551980428]","[0.055594576701944946, 0.004223039500042122, 0.004487726179632307, 0.09170399186706807, 0.004419883431826126]",1,DenverCityCouncil_07312017_17-0680,model_B
tofueval_SmolLM2-1.7B-Instruct,211,211,1.393829345703125,89,1.847926139831543,0.22435621917247772,"[-0.002470613310108317, 0.006696142404068136, 0.325672965411102, 0.720747317396774, 0.32408924861170163]","[0.009567684807928785, 0.00663686524331864, 0.034075358593306675, 0.07877009075998379, 0.03506639345480866]",1,DenverCityCouncil_07312017_17-0680,model_C
tofueval_SmolLM2-1.7B-Instruct,212,212,1.5631340742111206,47,1.7321140766143799,0.26566603779792786,"[0.01678317521223204, -0.03594677985467492, 0.6480211074255962, 0.13650341853598488, -0.0556205167866094]","[0.017031250298617684, 0.006487772193956536, 0.07134916277290687, 0.0594660898269138, 0.003932612274861349]",0,DenverCityCouncil_07312017_17-0680,model_D
tofueval_SmolLM2-1.7B-Instruct,213,213,1.7554864883422852,42,0.8898367881774902,0.11420692503452301,"[0.033542354901631675, 0.012334769946478662, 0.029454979158583142, 0.10421667223618854, -0.04107692629276287]","[0.006579225915456412, 0.0021769165594031662, 0.003031571395002261, 0.025765832084462523, 0.0033162239549797265]",0,DenverCityCouncil_07312017_17-0680,model_E
tofueval_SmolLM2-1.7B-Instruct,214,214,1.6176406145095825,61,1.4933627843856812,0.26053085923194885,"[-0.05027590826111769, -0.009161395012194932, 0.11119996044368742, 0.19202137695049074, 0.997854849224391]","[0.016098767862577454, 0.009262016458847699, 0.024910159872560456, 0.01918746858822875, 0.1727427222074647]",0,DenverCityCouncil_08292016_16-0553,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,215,215,0.9731218218803406,56,2.660795211791992,0.32217732071876526,"[0.017459987592571582, 0.050031698911230445, 0.440513102857949, 0.3302605461254383, 1.6557267902660118]","[0.001527575995510233, 0.012690289366263739, 0.030827114781638038, 0.039188264664224856, 0.22549130734094952]",1,DenverCityCouncil_08292016_16-0553,model_A
tofueval_SmolLM2-1.7B-Instruct,216,216,1.9397672414779663,34,1.9349331855773926,0.2714378833770752,"[0.036161654584301525, 0.08011562264907886, -0.10181012439116945, 0.3391167853465852, 0.8224791555720217]","[0.002782299052395341, 0.014457365619257282, 0.03077621586278249, 0.02623399067429358, 0.1369174382279572]",0,DenverCityCouncil_08292016_16-0553,model_B
tofueval_SmolLM2-1.7B-Instruct,217,217,1.1725221872329712,72,2.084470272064209,0.26831257343292236,"[0.5788723747300537, 0.0758473327874122, 0.03310107691686426, 0.14477018211598786, 1.0519098103569477]","[0.060981567529501665, 0.010114817766233526, 0.021526437683323567, 0.014187076169750727, 0.14810079551781444]",1,DenverCityCouncil_08292016_16-0553,model_C
tofueval_SmolLM2-1.7B-Instruct,218,218,1.653159260749817,72,1.0509018898010254,0.1977251172065735,"[0.0038015867402363154, -0.027681350080658577, 0.15033839836703716, 0.08409800574655593, 0.6500459664190809]","[0.0032361110050310848, 0.006766964358613829, 0.025567147881525268, 0.006968684798576103, 0.13658872253654408]",1,DenverCityCouncil_08292016_16-0553,model_D
tofueval_SmolLM2-1.7B-Instruct,219,219,0.8736775517463684,118,1.9526437520980835,0.34132733941078186,"[-0.004558477571740464, 0.038808994442815214, 0.6673746546607078, 0.3732761743850013, 0.666741417439248]","[0.005883262577636044, 0.010692955773767523, 0.1323032813092819, 0.05513505729975041, 0.09862496948620356]",0,DenverCityCouncil_08292016_16-0553,model_E
tofueval_SmolLM2-1.7B-Instruct,220,220,1.6184576749801636,48,0.5885599255561829,0.1453365832567215,"[0.03147358891874319, 0.023263766777139, 0.11647275698730179, 0.2354923822094861, 0.1017075115305488]","[0.008284957409102844, 0.009498468872777721, 0.030372938418546862, 0.021674088648220884, 0.044156305297671374]",0,DenverCityCouncil_08292016_16-0553,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,221,221,1.4472190141677856,72,1.7090312242507935,0.2846754789352417,"[0.05161644011726215, 0.026007526724343834, 0.17171556189310244, 0.37486068534417427, 1.0029658378027508]","[0.0037691118266012483, 0.017167930326883782, 0.023431465084864083, 0.03296991511533381, 0.16737188452634655]",0,DenverCityCouncil_08292016_16-0553,model_A
tofueval_SmolLM2-1.7B-Instruct,222,222,1.4167262315750122,45,2.5559771060943604,0.2902109622955322,"[0.024020727212256236, 0.16152854284478557, 0.021306451891885243, 0.5182809197602587, 1.3640531856152747]","[0.003970693203256007, 0.02191009551850382, 0.009351220384289465, 0.05510544080105622, 0.18629080217021207]",1,DenverCityCouncil_08292016_16-0553,model_B
tofueval_SmolLM2-1.7B-Instruct,223,223,1.163295865058899,55,1.7289389371871948,0.24173800647258759,"[0.01663461783900857, 0.0049270660277794705, 0.12534242666072465, 0.16607113534965637, 1.1912178035825491]","[0.002688992181199203, 0.005077868115743265, 0.03486865174084993, 0.029152946280142217, 0.16310441855140115]",1,DenverCityCouncil_08292016_16-0553,model_C
tofueval_SmolLM2-1.7B-Instruct,224,224,2.274761438369751,36,1.4056488275527954,0.23415368795394897,"[0.7138744859387063, -0.03833665767322398, 0.07764426468768054, 0.33575866994861925, 0.0568305020699174]","[0.11903640029554986, 0.01055327047177141, 0.013125447410857305, 0.022535665457932435, 0.030073809689282725]",1,DenverCityCouncil_08292016_16-0553,model_D
tofueval_SmolLM2-1.7B-Instruct,225,225,1.5069458484649658,59,1.3225901126861572,0.1645100861787796,"[0.21907925903323597, -0.013559397475762387, 0.1718365799919781, 0.33970287566120594, 0.12399559006315924]","[0.032751664145893054, 0.011087358508722006, 0.03942359359125938, 0.0302573460229708, 0.040973774583169684]",0,DenverCityCouncil_08292016_16-0553,model_E
tofueval_SmolLM2-1.7B-Instruct,226,226,2.142096757888794,57,1.4877530336380005,0.20235486328601837,"[0.2669045771390461, 0.006048035679238015, 0.0683319914469234, 0.056316094671114626, 0.8141063214198017]","[0.02480324293636633, 0.010037406690731075, 0.006651886005433002, 0.008729489473855784, 0.13280527017757363]",1,DenverCityCouncil_08292016_16-0553,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,227,227,1.3656977415084839,60,1.2398970127105713,0.194300577044487,"[0.0349215735307818, -0.004535098698397633, 0.008283404579080412, 0.010186175534425957, 0.9616237525812418]","[0.0019092639584819438, 0.0017911516053304175, 0.0011904926557458968, 0.0014386716214955944, 0.16978527980312114]",0,DenverCityCouncil_08292016_16-0553,model_A
tofueval_SmolLM2-1.7B-Instruct,228,228,1.6216267347335815,49,1.104114055633545,0.21698753535747528,"[0.02128907676776681, 0.009958949746630554, -0.013470194826368243, -0.015414077093663188, 0.8879270772544705]","[0.0023071284353489096, 0.002986841461761844, 0.0029709880973128673, 0.002906761478846661, 0.18224812430158563]",1,DenverCityCouncil_08292016_16-0553,model_B
tofueval_SmolLM2-1.7B-Instruct,229,229,1.4699032306671143,41,2.059356927871704,0.29686033725738525,"[0.010575465533581404, 0.13156306006443097, -0.0423661524709598, 0.1277074622169205, 1.31537612022196]","[0.003755471676014145, 0.02921923671853464, 0.006592319088468219, 0.01598573069772678, 0.21394325804147052]",0,DenverCityCouncil_08292016_16-0553,model_C
tofueval_SmolLM2-1.7B-Instruct,230,230,1.4709184169769287,30,2.1305649280548096,0.2960093915462494,"[-0.003397100244183093, -0.002432053060814117, 0.019712507940130308, -0.03768004178224752, 1.8105061412788928]","[0.0034836052298336047, 0.0037968930221268238, 0.0020694825323516854, 0.002311281982595877, 0.2773909730177062]",0,DenverCityCouncil_08292016_16-0553,model_D
tofueval_SmolLM2-1.7B-Instruct,231,231,1.2302696704864502,78,1.9654055833816528,0.2878522276878357,"[-0.021603876472606014, 0.8035427976925021, 0.6387161501498224, 0.0063593652026984505, 0.018032547499527797]","[0.0020908528367610227, 0.12491958083652814, 0.13349240299781065, 0.001944990845732975, 0.0029224948873900593]",0,DenverCityCouncil_11212016_16-1065,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,232,232,0.7666062712669373,86,2.163231134414673,0.30460965633392334,"[0.02105235462828247, 0.8865674257672359, 0.9156267062362743, 0.017598407897187213, 0.027430667917055975]","[0.004520359020898336, 0.14122099519337034, 0.1303047104727588, 0.0016973861764445564, 0.00231264557131456]",1,DenverCityCouncil_11212016_16-1065,model_A
tofueval_SmolLM2-1.7B-Instruct,233,233,0.8591098785400391,65,1.8836219310760498,0.26271483302116394,"[-0.028329803511979453, 0.891800006507513, 0.4674802561586078, -0.004821913229982154, -0.007963543550991185]","[0.004954461810084117, 0.15249012524824979, 0.06220718735776245, 0.0013685855587639779, 0.003612979307217756]",0,DenverCityCouncil_11212016_16-1065,model_B
tofueval_SmolLM2-1.7B-Instruct,234,234,0.5833402872085571,102,2.1248934268951416,0.29353007674217224,"[-0.008706485053064135, 0.7544547798153123, 1.0492566897706175, -0.008081880107627013, -0.01945697568061958]","[0.001479470975163631, 0.11039699584973599, 0.16853455165909392, 0.0013257668539225444, 0.002805314942163789]",0,DenverCityCouncil_11212016_16-1065,model_C
tofueval_SmolLM2-1.7B-Instruct,235,235,1.3533885478973389,71,-0.005631755571812391,0.06089210510253906,"[-0.011165208132399745, 0.03529386382720525, -0.029516782059865465, 0.01864236138980757, 0.0175049778739725]","[0.001303462413761095, 0.0044074484053165264, 0.002614633245915248, 0.0005806517067716875, 0.002230753867812561]",1,DenverCityCouncil_11212016_16-1065,model_D
tofueval_SmolLM2-1.7B-Instruct,236,236,1.6928437948226929,50,1.8408960103988647,0.18769924342632294,"[0.002742894818075001, 0.3294833703106269, 0.6592322154866997, -0.008969023440731689, -0.054980320662725714]","[0.004241725063202466, 0.03438160840945784, 0.08702203409400681, 0.0022072580811436635, 0.006335484342416748]",0,DenverCityCouncil_11212016_16-1065,model_E
tofueval_SmolLM2-1.7B-Instruct,237,237,1.1918816566467285,64,1.8639075756072998,0.2538180649280548,"[0.001628915541459719, 0.6560771326658141, 0.5791067454315453, 0.012187108160560456, -0.022000094330451248]","[0.002083475557938641, 0.12526038063833767, 0.07302009785505348, 0.0030077314053187365, 0.00407775372548258]",0,DenverCityCouncil_11212016_16-1065,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,238,238,0.7233659625053406,96,1.9670683145523071,0.2867675721645355,"[-0.010501654631904481, 0.8555880222302221, 0.7469509597030992, 0.024570143099481356, 0.03755958024006153]","[0.0017795739792063614, 0.12733073310789678, 0.12375406826082506, 0.0014446700694913754, 0.002165556360677575]",0,DenverCityCouncil_11212016_16-1065,model_A
tofueval_SmolLM2-1.7B-Instruct,239,239,0.9928618669509888,106,1.555397868156433,0.25563016533851624,"[0.005479783814769449, 0.6520839382703241, 0.6262251867481369, 0.02091897571435251, 0.004184868302029329]","[0.0036293150849274446, 0.1127174079919537, 0.10892113939945602, 0.0018552724957574373, 0.0024694766086453593]",0,DenverCityCouncil_11212016_16-1065,model_B
tofueval_SmolLM2-1.7B-Instruct,240,240,1.0437726974487305,71,1.7256090641021729,0.26715970039367676,"[-0.007765962116741641, 0.6803177024572301, 0.6293487988197586, -0.018571887179245045, -0.03780281272451196]","[0.0032008931163071677, 0.12402271622099953, 0.1089683970344787, 0.004483108120538559, 0.005356338132582045]",0,DenverCityCouncil_11212016_16-1065,model_C
tofueval_SmolLM2-1.7B-Instruct,241,241,0.19124649465084076,142,2.2098474502563477,0.35180869698524475,"[-0.011073838497357198, 0.46917682248352666, 1.5270967320971516, 0.0009890351491417854, 0.007410514126271485]","[0.00046289574605616125, 0.074589216464798, 0.2672709746920556, 0.0006125200958518357, 0.0008602527885505226]",0,DenverCityCouncil_11212016_16-1065,model_D
tofueval_SmolLM2-1.7B-Instruct,242,242,0.25367599725723267,167,2.181157112121582,0.32687249779701233,"[0.004967053992951984, 0.33523004900050735, 1.5248020952849783, 0.007431242141731395, 0.010023842013363387]","[0.0010363988828367963, 0.05679734479081516, 0.24939988285640113, 0.0008154624022365202, 0.0015829923437933192]",0,DenverCityCouncil_11212016_16-1065,model_E
tofueval_SmolLM2-1.7B-Instruct,243,243,0.6758554577827454,47,2.0266058444976807,0.2975233197212219,"[-0.0007665241360069907, 1.1543706716484132, 0.06391028359568271, 0.013458786100059985, 0.017780294601602402]","[0.005423880457135269, 0.21287927469490975, 0.0069508925439549785, 0.0019853569999039346, 0.006240237712092416]",0,DenverCityCouncil_11212016_16-1065,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,244,244,0.921392560005188,82,1.79079270362854,0.2789778709411621,"[0.03175888413977923, 0.8525693509642535, 0.8583418071162092, 0.023568830293498183, 0.06060530647504848]","[0.006317720974632211, 0.1390645812702931, 0.11259318036400423, 0.003352965429895648, 0.009645407509208049]",1,DenverCityCouncil_11212016_16-1065,model_A
tofueval_SmolLM2-1.7B-Instruct,245,245,0.5648420453071594,139,2.0038135051727295,0.30322766304016113,"[-0.01782216900829167, 0.5875850237670217, 1.241544350855875, 0.011311670042788602, -0.005927492271648785]","[0.0022992885583285935, 0.09209785443349804, 0.19499831538799384, 0.003784185893185187, 0.003199396295449725]",0,DenverCityCouncil_11212016_16-1065,model_B
tofueval_SmolLM2-1.7B-Instruct,246,246,0.8242332339286804,95,2.080734968185425,0.29918617010116577,"[0.02376508487030055, 0.8870410637660442, 0.8385916302394195, 0.0035214372202876563, 0.011612512192407035]","[0.0070676142234955665, 0.13532337078941054, 0.12436147552061572, 0.0040837034192559496, 0.004261316676262906]",0,DenverCityCouncil_11212016_16-1065,model_C
tofueval_SmolLM2-1.7B-Instruct,247,247,0.8016226291656494,124,1.9555637836456299,0.2795529067516327,"[0.10939493539075146, 0.8352482836506228, 0.4734772425705864, 0.024290976708852535, 0.04858223907074482]","[0.019850933111240098, 0.12769608496601434, 0.06810808477620772, 0.007081756656939506, 0.014325318671241817]",1,DenverCityCouncil_11212016_16-1065,model_D
tofueval_SmolLM2-1.7B-Instruct,248,248,0.9296485781669617,97,2.0619633197784424,0.30932214856147766,"[0.0408002869040014, 0.9495304518633705, 0.8197490680622557, 0.008474128659670278, -0.00463837505497198]","[0.006679374872472172, 0.1486314328181534, 0.10690251959440783, 0.0021059948256587978, 0.006572343967144258]",0,DenverCityCouncil_11212016_16-1065,model_E
tofueval_SmolLM2-1.7B-Instruct,249,249,2.131890296936035,60,0.7571170926094055,0.12932848930358887,"[0.27331518895627294, 0.2339025651680231, 0.21469866810901597, 0.04039288253115956, -0.021970421004986442]","[0.07529583857341748, 0.014962445697916849, 0.015449838146888812, 0.0023285254367650054, 0.005317049776582413]",1,LongBeachCC_02082022_22-0137,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,250,250,0.5020363926887512,73,2.622857093811035,0.30567842721939087,"[2.5174633524020216, 0.007701418466913061, 0.011978120340880768, 0.007933536867325255, -0.04151600162547093]","[0.29399636588601574, 0.001935716924323708, 0.0012860111137467344, 0.0007950351329800967, 0.004063936208688711]",0,LongBeachCC_02082022_22-0137,model_A
tofueval_SmolLM2-1.7B-Instruct,251,251,0.8024518489837646,128,2.212155818939209,0.29431214928627014,"[1.582843836496977, 0.7510683361550008, -0.028251182748363135, -0.003892891630286499, -0.03432191006085361]","[0.21186176568562587, 0.09373299394293522, 0.0033515652553357533, 0.001844388916317996, 0.004546295943940848]",0,LongBeachCC_02082022_22-0137,model_B
tofueval_SmolLM2-1.7B-Instruct,252,252,1.0667321681976318,84,2.1219642162323,0.27717089653015137,"[0.9472659137266289, 1.1877160543774932, -0.0025740386250358177, -0.010732861075147022, -0.07132990940088002]","[0.14723250785651285, 0.12366237615046723, 0.003585392021401882, 0.00203523879849854, 0.005029282969165446]",0,LongBeachCC_02082022_22-0137,model_C
tofueval_SmolLM2-1.7B-Instruct,253,253,1.3073616027832031,92,1.4581599235534668,0.22477589547634125,"[0.32744290289062283, 0.7809457716678965, 0.13506861912415627, -0.017724816002936204, -0.04328485672166825]","[0.07198893176886123, 0.12457783445684326, 0.02168263553247809, 0.002533425179813736, 0.006176026417102899]",0,LongBeachCC_02082022_22-0137,model_D
tofueval_SmolLM2-1.7B-Instruct,254,254,1.2659541368484497,90,-0.01590181142091751,0.05242639034986496,"[0.05354237928387293, -0.00544901905733847, -0.0028102706003867045, 0.0025806047328033955, 0.03695106318440998]","[0.01226815898237861, 0.003741743589391907, 0.001955425683045241, 0.0010420540877614966, 0.005835436510651309]",1,LongBeachCC_02082022_22-0137,model_E
tofueval_SmolLM2-1.7B-Instruct,255,255,2.3192594051361084,78,1.2934653759002686,0.1597515493631363,"[0.24952108337914197, 0.5654711669523096, 0.25068492987061175, -0.003562296438554441, 0.0007191716859219574]","[0.05001578879083359, 0.06347306109424412, 0.04988706480617257, 0.004393813720372172, 0.008409642049587936]",1,LongBeachCC_02082022_22-0137,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,256,256,1.9552435874938965,35,-0.010544376447796822,0.03665327653288841,"[-0.0340789336178984, 0.07318724042602948, 0.06755665913224221, 0.051736797685069696, -0.020478418549256666]","[0.007349615169888629, 0.0035061725433999007, 0.0031133306258457846, 0.0015095786305859551, 0.004436425762729154]",1,LongBeachCC_02082022_22-0137,model_A
tofueval_SmolLM2-1.7B-Instruct,257,257,1.6422983407974243,104,0.14150050282478333,0.05273061618208885,"[0.04735598016962355, 0.05905105550678295, -0.012390096991181893, -0.011660750794432646, -0.019973372893078843]","[0.016085148298928358, 0.007943524450122542, 0.007091472179791498, 0.0014437039201989311, 0.004329968733775156]",1,LongBeachCC_02082022_22-0137,model_B
tofueval_SmolLM2-1.7B-Instruct,258,258,1.7388428449630737,82,1.80825674533844,0.24518340826034546,"[0.5296620532824863, 1.171720850995881, -0.06352001751763121, -0.052501675511338386, 0.02272923865885099]","[0.10139116975507222, 0.12837797833343279, 0.019379562247760943, 0.0034805654311739777, 0.010879368400088513]",0,LongBeachCC_02082022_22-0137,model_C
tofueval_SmolLM2-1.7B-Instruct,259,259,1.8027572631835938,64,1.5546607971191406,0.20472002029418945,"[-0.09398149116441346, 1.2149528624868253, 0.41526029847773316, 0.02154763958969852, -0.026392822992420406]","[0.01915396799037694, 0.11987203735014873, 0.07007304265471248, 0.005245544368833066, 0.008952561670923842]",0,LongBeachCC_02082022_22-0137,model_D
tofueval_SmolLM2-1.7B-Instruct,260,260,1.638045072555542,53,1.5179240703582764,0.21057502925395966,"[0.47802809018925607, -0.09540423781889433, 0.26536019112176773, 0.004413271962032425, 0.046656634392247556]","[0.11777107445139438, 0.010025150050579506, 0.031025030910416907, 0.005857376910844838, 0.02105785290978191]",0,LongBeachCC_02082022_22-0137,model_E
tofueval_SmolLM2-1.7B-Instruct,261,261,1.2753596305847168,60,1.9000728130340576,0.290183961391449,"[1.4975977457515646, -0.012908054429389419, 0.018663384652154492, -0.01674995402576087, -0.025747479095677286]","[0.2509977933223813, 0.002210620828903605, 0.003093234622398929, 0.0014980612514695697, 0.003808869320669809]",0,LongBeachCC_02082022_22-0137,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,262,262,0.7582751512527466,76,2.671888589859009,0.33937811851501465,"[2.419005854332538, -0.0013901240726179247, 0.0009486806210540971, 0.010645951619105625, -0.010510837837548598]","[0.31456709010327405, 0.0015504904598120255, 0.0014898790832705202, 0.0007205608979401596, 0.0029847369015804383]",0,LongBeachCC_02082022_22-0137,model_A
tofueval_SmolLM2-1.7B-Instruct,263,263,1.4287512302398682,105,1.4399605989456177,0.19331330060958862,"[0.810221009138262, 0.39833567011907384, 0.03725635589521733, -0.01395252953211422, -0.0591900185903623]","[0.11861298029593638, 0.050560618766389995, 0.0033847607829784465, 0.002087575030305916, 0.006786015384724513]",1,LongBeachCC_02082022_22-0137,model_B
tofueval_SmolLM2-1.7B-Instruct,264,264,0.9352825284004211,56,2.516132354736328,0.3002345860004425,"[2.1194300081115216, 0.00823670035190714, -0.00493684562778591, -0.01017766070071957, -0.0003164885479886185]","[0.24930781977933034, 0.001786823405861274, 0.0020913778855162135, 0.0012669441546831553, 0.007968032883322198]",0,LongBeachCC_02082022_22-0137,model_C
tofueval_SmolLM2-1.7B-Instruct,265,265,0.9760265946388245,67,1.7782186269760132,0.2655387222766876,"[1.1667962773668588, 0.3339126549980691, 0.038913645823949586, 0.0281171120525482, -0.03341935166543123]","[0.17914696956940213, 0.06065359547149879, 0.002682107083073016, 0.0011677238168163685, 0.0034257892222503633]",1,LongBeachCC_02082022_22-0137,model_D
tofueval_SmolLM2-1.7B-Instruct,266,266,1.835485816001892,66,0.9300334453582764,0.19972525537014008,"[0.3739719452569261, 0.02329265306506193, 0.27400463122070173, 0.00563337621772944, 0.013809787732139794]","[0.10108202597775469, 0.017122893197941295, 0.024923485376430934, 0.009220082801827326, 0.018349186298578526]",1,LongBeachCC_02082022_22-0137,model_E
tofueval_SmolLM2-1.7B-Instruct,267,267,2.3478269577026367,37,1.3060358762741089,0.20050004124641418,"[0.023678765405674238, 0.07503403187100147, 0.04394937518077928, 0.18030102710818519, -0.011885360600678501]","[0.06030519154218554, 0.008904156482360023, 0.008740356912509212, 0.010182627663173637, 0.007821549514168559]",0,LongBeachCC_02092016_16-0125,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,268,268,1.0054304599761963,69,1.2786505222320557,0.20314498245716095,"[0.6962886233881548, 0.004333371226085296, 0.07063699696774837, 0.0517568465468197, 0.018519089995475108]","[0.12476462855873093, 0.010873085164585855, 0.009796062244359364, 0.007732147843820501, 0.004420858084942032]",0,LongBeachCC_02092016_16-0125,model_A
tofueval_SmolLM2-1.7B-Instruct,269,269,1.0057622194290161,92,1.629024863243103,0.22372877597808838,"[0.6557564044538278, -0.005060214273449357, 0.057705655700651136, 0.2722895147580066, -0.01850157288604153]","[0.09718320033268514, 0.014171996255942324, 0.010641573749402913, 0.030349456132695275, 0.008128179368591882]",1,LongBeachCC_02092016_16-0125,model_B
tofueval_SmolLM2-1.7B-Instruct,270,270,1.0946540832519531,79,1.4022986888885498,0.1985718160867691,"[0.8305152662502178, 0.010214065142636057, -0.03590720946255105, 0.019096717338631802, 0.033647690218861534]","[0.1137367833312343, 0.008853276033042227, 0.020406187952302608, 0.014040260421891996, 0.005873640828310813]",0,LongBeachCC_02092016_16-0125,model_C
tofueval_SmolLM2-1.7B-Instruct,271,271,1.6204193830490112,44,1.1590662002563477,0.19463863968849182,"[0.2518210862657394, -0.01188395972977477, -0.03158609238876538, 0.22081028334584765, -0.026750404546460646]","[0.08914244000995743, 0.0033697340442234813, 0.003555062156671986, 0.0321838859543029, 0.007974270597845712]",0,LongBeachCC_02092016_16-0125,model_D
tofueval_SmolLM2-1.7B-Instruct,272,272,1.1051539182662964,85,1.7687573432922363,0.2358366847038269,"[0.8356157526592998, 0.09526512046954047, 0.024213731419363553, 0.0459145813868792, 0.15808029944481164]","[0.14307829031638583, 0.012022934085186588, 0.0048012712117082735, 0.007113008653927596, 0.009319308386444819]",1,LongBeachCC_02092016_16-0125,model_E
tofueval_SmolLM2-1.7B-Instruct,273,273,2.8148281574249268,40,0.4892609119415283,0.14443814754486084,"[-0.0028657343471422793, -0.005368394718971103, 0.07890751746017485, 0.07674959057476372, 0.0023759971023537218]","[0.05001581796386745, 0.006145187565198285, 0.013798482280799362, 0.0066956583003047855, 0.009956835035836775]",1,LongBeachCC_02092016_16-0125,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,274,274,0.9695503115653992,91,1.8143606185913086,0.2092132419347763,"[1.045811758410559, 0.023976671087918906, 0.031673481911779024, 0.03159706412678953, 0.03552530866031852]","[0.12286791680758093, 0.009482034107509958, 0.006113039008871235, 0.007870365057382575, 0.008235078536197581]",0,LongBeachCC_02092016_16-0125,model_A
tofueval_SmolLM2-1.7B-Instruct,275,275,1.021720051765442,67,2.241672992706299,0.2709156274795532,"[1.3215377343012327, -0.12082663709436779, -0.011885785650628717, -0.056305437826607095, -0.05831168385295531]","[0.16113495465334152, 0.015434682298630955, 0.002792502521773333, 0.005928152097302659, 0.008136808686407704]",0,LongBeachCC_02092016_16-0125,model_B
tofueval_SmolLM2-1.7B-Instruct,276,276,0.8492580652236938,30,2.6860711574554443,0.29666823148727417,"[1.9318297485200067, -0.05837229801400099, -0.053355357421484464, -0.07125672749631727, 0.013777626280595237]","[0.22492560255341232, 0.008521880701240055, 0.0013572749313955986, 0.0027801341769797244, 0.004760829299599815]",0,LongBeachCC_02092016_16-0125,model_C
tofueval_SmolLM2-1.7B-Instruct,277,277,1.0953398942947388,90,1.0180048942565918,0.1754002869129181,"[0.5255173950158577, -0.0021880713000427933, 0.0289506082481239, 0.1335675946242797, 0.013798329558792628]","[0.10255566338487875, 0.012849849635651682, 0.004743782497623922, 0.014803846599150145, 0.004288935914461136]",0,LongBeachCC_02092016_16-0125,model_D
tofueval_SmolLM2-1.7B-Instruct,278,278,0.8106294870376587,94,1.0816062688827515,0.19712264835834503,"[0.8868948854852785, -0.014275202666349868, 0.02040173610154678, -0.012221537837560506, -0.006248950096283188]","[0.1629907195276749, 0.004789425005389816, 0.003133907080788784, 0.0031383096888156557, 0.004166015419535994]",0,LongBeachCC_02092016_16-0125,model_E
tofueval_SmolLM2-1.7B-Instruct,279,279,1.7091128826141357,33,0.45756709575653076,0.12366116791963577,"[0.11692750185840961, 0.02062173865763753, 0.0018014802004803312, 0.06161015688893244, 0.09268413453052442]","[0.05401131929476943, 0.006653208155925809, 0.007596641437968091, 0.007371180330127655, 0.007908873058774836]",0,LongBeachCC_02092016_16-0125,Model-Extra
tofueval_SmolLM2-1.7B-Instruct,280,280,0.8776881694793701,107,1.2476680278778076,0.21032485365867615,"[0.5321643268167277, 0.03487127681130056, 0.3168503591664588, 0.08834451346203388, 0.02878012800389013]","[0.10510151584641671, 0.0040574838550026335, 0.03830223550607813, 0.012782058103229136, 0.0041549300516482415]",0,LongBeachCC_02092016_16-0125,model_A
tofueval_SmolLM2-1.7B-Instruct,281,281,1.224867820739746,90,1.5832213163375854,0.17963267862796783,"[0.3736471894869788, 0.1122218491212051, 0.009759066663941161, 0.0743181334148782, 0.16095269822593158]","[0.06594754073745814, 0.012685674901755798, 0.006053795574489919, 0.007727167484133841, 0.015734111268471275]",0,LongBeachCC_02092016_16-0125,model_B
tofueval_SmolLM2-1.7B-Instruct,282,282,1.1385828256607056,86,1.4201277494430542,0.21037718653678894,"[0.5499150414882109, -0.0018502181588108976, -0.022875285079312878, -0.011007078102963088, 0.06207888325687151]","[0.11464033844004007, 0.012268649909348697, 0.009438205389901562, 0.006980166317060689, 0.00973953660015764]",0,LongBeachCC_02092016_16-0125,model_C
tofueval_SmolLM2-1.7B-Instruct,283,283,1.179153323173523,74,1.3965009450912476,0.22319288551807404,"[0.5412278022126269, 0.10601923025584452, 0.30366073692739765, 0.013030618820119196, 0.022203802412715613]","[0.12288825402258127, 0.004828802929419121, 0.04687196070661328, 0.0050438151291915785, 0.003915161070288967]",0,LongBeachCC_02092016_16-0125,model_D
tofueval_SmolLM2-1.7B-Instruct,284,284,1.1006572246551514,43,0.7952432632446289,0.12586380541324615,"[0.6222905913736064, 0.20089663108431755, 0.035034199342738055, 0.03490546565816933, 0.053442506682734155]","[0.08916638849734947, 0.02020052767583429, 0.006932883344614861, 0.004108189053726545, 0.00540703962738113]",0,LongBeachCC_02092016_16-0125,model_E
