model,resp_id,orig_idx,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
tofueval_SmolLM2-1.7B-Instruct,145,145,1.0049943923950195,32,1.7667323350906372,0.32317936420440674,"[-0.03192939622203994, 0.011563474768991, 0.02628195563920599, 0.05653120862189098, 1.7271497749825357]","[0.00955526479214086, 0.0024593807754094144, 0.0022328327358493993, 0.004285038044194778, 0.2632250612887219]",none,0,"The committee is seeking to reduce the collective bargaining reserve by $123,291 in order to provide funding for various departments in the fiscal year."
tofueval_SmolLM2-1.7B-Instruct,145,145,2.087820053100586,17,0.25892147421836853,0.09443532675504684,"[0.08889366291901644, -0.010733563672093785, 0.013888924875680138, -0.032962833695551925, -0.11519560699953753]","[0.005554349408211077, 0.0009250816382358179, 0.000823179235928418, 0.0016497029984534224, 0.04444838975391844]",none,1,The purpose is to support the workforce and ensure that the city can provide services to residents.
tofueval_SmolLM2-1.7B-Instruct,146,146,0.8979606032371521,35,3.105531692504883,0.3556426465511322,"[0.007428162202372083, 0.01810952359145241, 0.012804362430636372, -0.0005926355935766229, 2.6423613656511797]","[0.010892686127460496, 0.0018860537755244877, 0.001330344159902909, 0.001809401777200037, 0.3191364031307915]",none,0,"The Committee on City Services Innovation Technology recommends reducing the FY22 appropriation for the collective bargaining reserve by $123,291 to provide funding for various departments."
tofueval_SmolLM2-1.7B-Instruct,147,147,0.8776510953903198,41,1.9874165058135986,0.3419625759124756,"[0.050153243711797475, -0.005007778106274356, 0.01636425058624321, -0.015330113102852299, 1.676158506673102]","[0.011438154617480462, 0.006183225254650407, 0.003085935311080503, 0.002741954281640485, 0.28133253822324616]",none,0,"The Boston City Council is considering a proposal to reduce the fiscal year 2022 appropriation for the reserve for collective bargaining by $123,291 to provide funding for various departments."
tofueval_SmolLM2-1.7B-Instruct,148,148,0.8384922742843628,42,2.6857552528381348,0.38610130548477173,"[0.017308307693123685, -0.024366591658257504, -0.027795905923301775, -0.03704273638660587, 2.2650745156598058]","[0.014535395020305129, 0.0022863733251835498, 0.0025874278303490428, 0.0026415634108074995, 0.3341112313223892]",none,1,"The document discusses a message in order to reduce the fiscal year 22 appropriation for the reserve for collective bargaining by $123,291 to provide funding for various departments for the fiscal year."
tofueval_SmolLM2-1.7B-Instruct,149,149,1.231740117073059,44,2.0882794857025146,0.3124622702598572,"[-0.002077743892600252, -0.0247984660461291, 0.016932133077220482, -0.04158860935818997, 1.9169860077460974]","[0.006956027508615328, 0.0015359053152534134, 0.0007710892839957688, 0.0018982838150598334, 0.28321530547360785]",none,0,"The Committee on City Services, Innovation and Technology recommends reducing the fiscal year 2022 collective bargaining reserve appropriation by $123,291 to provide various city departments funding for the current fiscal year."
tofueval_SmolLM2-1.7B-Instruct,150,150,1.0524413585662842,32,2.2181105613708496,0.3274093270301819,"[0.03637804869640604, -0.024265281571388186, -0.026919143628674647, -0.01718385861840943, 2.1621216954663396]","[0.006838751224023554, 0.002260892796613234, 0.001417350720579691, 0.001943466865434118, 0.30167383565276396]",none,0,"The document discusses a funding reduction of $123,291 from the reserve for collective bargaining to provide funding for various departments for the fiscal year."
tofueval_SmolLM2-1.7B-Instruct,151,151,0.7969372868537903,40,3.2115638256073,0.3545180857181549,"[-0.01615883151134767, -0.031843272443074964, -0.005035594014589151, -0.01479644915998506, 2.870255730277859]","[0.006337446844429451, 0.0016433436699003323, 0.0012891357514604352, 0.0021278126190566126, 0.3258672431606101]",none,0,"The Committee on City Services Innovation Technology proposed a reduction of $123,291 from the fiscal year 22 appropriation for the reserve for collective bargaining to provide funding for various departments."
tofueval_SmolLM2-1.7B-Instruct,152,152,0.9287600517272949,39,2.654115676879883,0.3516697585582733,"[-0.021949842888623092, -0.03762508040437332, -0.012740842872657455, -0.0320663085529724, 2.4332674282292523]","[0.006510967675986206, 0.0016465377537501925, 0.0009161916095530241, 0.0016867071754416267, 0.3167843683040701]",none,0,"The Committee on City Services and Innovation Technology proposes to reduce the fiscal year 2022 appropriation for the collective bargaining reserve by $123,291 to fund various departments."
tofueval_SmolLM2-1.7B-Instruct,153,153,1.3695634603500366,28,2.2119247913360596,0.296780526638031,"[-0.07270881019524365, -0.026858079357615288, -0.005076754485344281, -0.013436627686522635, 2.181322951052737]","[0.010247347310772576, 0.0020039196006272114, 0.0013373596543552984, 0.0017963038617056424, 0.24455490616466186]",none,0,The document proposes a reduction in the fiscal year 2022 appropriation for the reserve for collective bargaining to provide funding for various departments.
tofueval_SmolLM2-1.7B-Instruct,153,153,1.0709055662155151,20,0.16388170421123505,0.045229729264974594,"[-0.01831893976777792, 0.002600613981485367, -0.008893048577010631, -0.012971971929073334, 0.2023992489092052]","[0.0021596508702714347, 0.0005170221216758364, 0.0005505695778992958, 0.0006665493136097211, 0.035640607285313305]",none,1,The exact amount of the reduction and the specific departments that will receive funding are not specified in the document.
tofueval_SmolLM2-1.7B-Instruct,154,154,0.6503888368606567,38,3.4326493740081787,0.3929668962955475,"[0.014661935199431977, -0.026043805390432488, 0.011814324691122716, -0.0047647901310962255, 3.103487264377212]","[0.006434463389723533, 0.0017977850595918042, 0.000831809411130579, 0.001509819810896835, 0.3694998173580787]",none,0,"The Committee on City Services Innovation Technology recommends reducing the fiscal year 22 appropriation for the reserve for collective bargaining by $123,291 to provide funding for various departments."
tofueval_SmolLM2-1.7B-Instruct,155,155,1.782049298286438,31,1.7627251148223877,0.3028630018234253,"[-0.018524461718756827, 0.016281652309361003, -0.023602527945542767, 0.003602382471604693, 1.7396982629452982]","[0.009585870517199627, 0.001980729879256438, 0.0022851031191983623, 0.00231884360975469, 0.2766105705691922]",none,1,"The City Council approved reducing a collective bargaining reserve fund by $123,291 to provide additional FY22 funding for various city departments."
tofueval_SmolLM2-1.7B-Instruct,156,156,0.9693293571472168,38,2.3378751277923584,0.3255515396595001,"[-0.12399756202964789, -0.0031863325220911065, -0.025375782995117908, -0.0194670238514319, 2.21166346209908]","[0.009793723523497838, 0.0019788451310833615, 0.0011156768182744553, 0.001771564073997548, 0.3040078899112383]",none,1,"The document discusses the approval of reducing the fiscal year 22 appropriation for the reserve for collective bargaining by $123,291 in order to provide funding for various departments."
tofueval_SmolLM2-1.7B-Instruct,157,157,2.0265145301818848,24,2.128913640975952,0.2709156572818756,"[-0.1030841848775405, 0.01733726719612605, 0.009554122153228187, 0.01994958577415673, 2.1332079404576993]","[0.010465055125716086, 0.002267505174453769, 0.0022048074777198203, 0.002218006597928479, 0.24267580102120215]",none,0,The document requests approval to reduce the reserve for collective bargaining and provide funding for various departments in fiscal year 22.
tofueval_SmolLM2-1.7B-Instruct,157,157,1.9885571002960205,14,0.12123178690671921,0.05953628942370415,"[0.0021555982530117035, -0.04373428039252758, -0.04858202460621085, -0.04963953500347478, 0.18249683055494512]","[0.004145595120332603, 0.0008639735569886398, 0.0007970026703592989, 0.0013319966133816966, 0.03118572826913026]",none,0,The specific details of the funding allocation are not specified in the provided summary.
tofueval_SmolLM2-1.7B-Instruct,158,158,1.1596158742904663,42,2.0810134410858154,0.3061237931251526,"[-0.05096499512471079, -0.03079910071835998, 0.010015667911938224, -0.02374456853870773, 2.0344198250598615]","[0.009784424077138067, 0.0018174185317272012, 0.0010058057078711478, 0.0021977768324475057, 0.28631935375581935]",none,0,"The Committee on City Services, Innovation and Technology is recommending a reduction of $123,291 from the Reserve for Collective Bargaining to provide funding for various departments in the upcoming fiscal year."
tofueval_SmolLM2-1.7B-Instruct,158,158,1.5888431072235107,17,1.2603745460510254,0.17273175716400146,"[0.666978332816678, -0.04736791200497571, 0.09135804259601761, -0.017178729286088663, 0.08803870178320829]","[0.05945018431007424, 0.00721325639888699, 0.005678860914057997, 0.009997705045594451, 0.04721538647187545]",none,1,The matter has been referred to the committee and a report recommending its passage has been submitted.
tofueval_SmolLM2-1.7B-Instruct,159,159,0.6453604102134705,44,3.0450539588928223,0.376130074262619,"[-0.04067724133892625, -0.009742879133558414, -0.009907677660521585, -0.01129074052765976, 2.8352114130234853]","[0.007148768671077671, 0.0016842179256958514, 0.0010340522501440898, 0.001982343661852197, 0.3571543564526523]",none,0,"The Committee on City Services Innovation Technology is proposing to reduce the fiscal year 22 appropriation for the reserve for collective bargaining by $123,291 to provide funding for various departments for the fiscal year."
tofueval_SmolLM2-1.7B-Instruct,160,160,3.0939505100250244,15,2.5242388248443604,0.28944316506385803,"[0.5668099284172058, 0.033575700223445894, -0.16843653147419294, -0.04885893240571022, 0.07598291610678037]","[0.0569985227038463, 0.010501534874250259, 0.017665337684835927, 0.0034092044397160256, 0.023777338260939966]",none,0,The councilmember argues against approving a contract that includes ineffective red light cameras.
tofueval_SmolLM2-1.7B-Instruct,160,160,1.9093525409698486,14,1.8748794794082642,0.20520201325416565,"[-0.2286669407705111, 0.1949836205291961, 0.12084636038967542, -0.015071306311126267, 0.04377003466444356]","[0.05324386025313288, 0.07891069273838573, 0.004876314635891633, 0.006487825158598882, 0.0031049506256489883]",none,0,He cites engineering deficiencies like improper yellow light timing that induce red light running.
tofueval_SmolLM2-1.7B-Instruct,160,160,1.5648910999298096,16,0.6149505972862244,0.18067529797554016,"[-0.026724005129722173, -0.08419277599784891, -0.004367008973531483, 1.006286726223152, -0.012966175181645667]","[0.007893404725820119, 0.021218924657887328, 0.01540981412409792, 0.1620061626513234, 0.0035171925582631047]",none,0,"Despite cameras, violations have increased 92% since 2014."
tofueval_SmolLM2-1.7B-Instruct,160,160,2.572789192199707,6,2.1815292835235596,0.2377099245786667,"[-0.3602012687673171, -0.16654575418215245, 1.3885688736336306, -0.35721259796991944, -0.012985341076273471]","[0.011191520478557019, 0.01736472705185103, 0.13112006127509326, 0.03400172603869578, 0.011921452850704858]",none,0,Cameras primarily impact marginalized neighborhoods.
tofueval_SmolLM2-1.7B-Instruct,161,161,2.181849718093872,23,1.2115371227264404,0.25115811824798584,"[0.18246347068444543, 0.1759133695665261, -0.2012790591132058, -0.028960647628359173, 0.19708295267723178]","[0.06385134212399388, 0.04129057140886763, 0.01452134708059653, 0.004369397787820123, 0.018026254155420644]",none,0,"The speaker expresses disappointment with the city's red light camera program, citing engineering deficiencies that contribute to red light running."
tofueval_SmolLM2-1.7B-Instruct,161,161,1.9811620712280273,21,1.259160041809082,0.19263862073421478,"[-0.09677025403029152, -0.20225196176518997, -0.025266882453468583, 0.22800340412539385, 0.06200059944586385]","[0.016214834748314474, 0.05600667414200004, 0.015034447023481334, 0.016607293492381273, 0.019592879177816075]",none,0,They argue that properly setting yellow timing can effectively eliminate red light violations and suggest moving the cameras to different locations.
tofueval_SmolLM2-1.7B-Instruct,162,162,1.2933180332183838,28,3.4293601512908936,0.360608845949173,"[2.1918873886710832, 0.22606553838288942, -0.16179137587979703, -0.15617633438003914, -0.0019191327592125162]","[0.2259620783068905, 0.03703440345332508, 0.01410755624056037, 0.01000356664186646, 0.020380063173953595]",none,0,The speaker expresses disappointment that the city agencies have combined the renewal of the photo radar speeding van program with red light cameras that do not work.
tofueval_SmolLM2-1.7B-Instruct,162,162,0.6637616753578186,26,2.8822021484375,0.3324717879295349,"[0.12672930100681976, 3.069870150540597, 0.04321015085532473, 0.000957889083880358, -0.027950348593899086]","[0.03032297271867999, 0.31375025715365507, 0.008792715615404982, 0.005407768690973241, 0.005257387862072322]",none,0,They believe it is negligent to perpetuate red light running when there is a way to effectively eliminate all but intentional and distracted driving cases.
tofueval_SmolLM2-1.7B-Instruct,162,162,0.7679277062416077,26,1.9266479015350342,0.2641759514808655,"[0.06110306628621542, 1.6643424710402122, 0.006968921323557599, 0.002687061595049902, 0.0004940016974265185]","[0.023817672606897898, 0.20492328606689206, 0.012525792562113426, 0.0051789437753681205, 0.009808496088121151]",none,0,They believe it is a shortcoming of traffic engineering that induces red light running and that it is necessary to make red light cameras profitable.
tofueval_SmolLM2-1.7B-Instruct,162,162,1.4501283168792725,41,1.5910595655441284,0.25178319215774536,"[0.08071603758506216, -0.09293369921321822, 1.560936870462284, -0.017952727328520268, 0.04739387669187414]","[0.025978298639618116, 0.055311006889252626, 0.17054890954821575, 0.013310619412949585, 0.014123147097939735]",none,1,"They also mention that the agencies have not fixed engineering deficiencies in the last 11 years, and that three of the four red light camera locations primarily impact commuters from the West Side, including their district."
tofueval_SmolLM2-1.7B-Instruct,163,163,1.8722243309020996,24,1.352281093597412,0.218880295753479,"[-0.06207233407379439, 0.04452466035339361, -0.07680155301932245, -0.0017714955417128901, 0.7938490982245033]","[0.015313620287543017, 0.00724021708864105, 0.012889254164671607, 0.005405174883511184, 0.11867750563275574]",none,1,Bill 328 amends the traffic code to allow the use of red light cameras at intersections with engineering deficiencies.
tofueval_SmolLM2-1.7B-Instruct,163,163,1.5278677940368652,19,0.4011104702949524,0.08309216052293777,"[0.09800518970740468, -0.04604295513739711, 0.3859443802778658, 0.022711200639605522, 0.06578460669046954]","[0.007890630219327776, 0.009189157933609462, 0.037600767284043525, 0.005186746126702546, 0.009089734144876465]",none,1,The bill includes a provision for the removal of cameras from locations where the engineering deficiencies have been addressed.
tofueval_SmolLM2-1.7B-Instruct,164,164,1.7106754779815674,36,2.2835161685943604,0.30583739280700684,"[0.015078044278400031, 1.294424273606233, -0.10035536826661781, 0.03042130784746809, 0.16695201587855182]","[0.05650449895896751, 0.13890454155974416, 0.014838236371297676, 0.009263159933438046, 0.01881285139183496]",none,0,"Councilmember Flynn expressed disappointment that the city agencies are perpetuating red light running by not addressing engineering deficiencies that make red light cameras profitable, instead of effectively eliminating red light running."
tofueval_SmolLM2-1.7B-Instruct,164,164,1.3801651000976562,26,1.3220137357711792,0.21245869994163513,"[0.004551773089378213, 1.244327141469022, 0.06228171697764013, 0.030865230767701108, 0.07036610894227543]","[0.018359296166426457, 0.1602149847021792, 0.01443310261251659, 0.013911603598689207, 0.007652072842155086]",none,0,"He cited a case in California where cities removed their cameras after adding yellow time to traffic signals, resulting in a significant reduction of violations."
tofueval_SmolLM2-1.7B-Instruct,164,164,1.0023118257522583,43,2.2693426609039307,0.3187030255794525,"[-0.09181890418086516, 0.18094652885651327, 2.0713581939516885, -0.10223414703068556, 0.008720568679564167]","[0.007840842761366772, 0.02152355900547221, 0.2980603791053042, 0.03297222052327565, 0.004374350036224039]",none,0,"Flynn also noted that all four red light camera intersections in Denver have been better enforced since 2008, and are primarily located on corridors that serve underserved and marginalized neighborhoods, affecting commuters from those areas."
tofueval_SmolLM2-1.7B-Instruct,164,164,1.4945024251937866,33,2.2796120643615723,0.2629779875278473,"[0.8724697068347737, 0.2843514484667332, 0.5452888966132322, -0.018131851604046074, -0.07954086104644265]","[0.0784505853706364, 0.027939951801796047, 0.08474283580091485, 0.007083558069098217, 0.01665495355626428]",none,0,"He will vote for a contract that includes red light cameras and photo radar speeding van program, but believes it is negligent to needlessly fine drivers due to engineering deficiencies."
tofueval_SmolLM2-1.7B-Instruct,165,165,2.0925722122192383,26,1.2347450256347656,0.23389282822608948,"[0.09154802077234937, -0.14009882172999474, 0.40516983420373154, -0.0540560949056481, 0.1320035957480566]","[0.01620455087490532, 0.017319903635954967, 0.07220549408521038, 0.006627544151412552, 0.018706971264341867]",none,0,The document discusses the issue of engineering deficiencies in the red light camera program and their impact on the city's underserved and marginalized neighborhoods.
tofueval_SmolLM2-1.7B-Instruct,165,165,1.442594289779663,25,1.1728532314300537,0.2206665277481079,"[0.11214657112956047, 1.0915190507471562, -0.006138675659894943, -0.015358351711183786, -0.006972131654620171]","[0.014544336201215629, 0.1002969587687403, 0.013674681158154272, 0.0090131853199091, 0.005869914001086727]",none,0,"The speaker, a council member, highlights the need to address these deficiencies to eliminate intentional and distracted driving cases of red light running."
tofueval_SmolLM2-1.7B-Instruct,166,166,2.013631820678711,24,2.0477840900421143,0.1953117400407791,"[0.49672332039942074, 0.061786710777596454, 0.09651423804098158, 0.034984527024183386, 0.03750463322891543]","[0.06496477766673554, 0.006867110920969329, 0.004475662718656774, 0.001998673893391848, 0.01738955257565067]",none,0,Councilmember Flynn supported renewing the photo radar speeding van program but criticized bundling it with red light cameras.
tofueval_SmolLM2-1.7B-Instruct,166,166,3.004521131515503,11,0.14640212059020996,0.16512446105480194,"[-0.0795278989879245, 0.17624740899455818, -0.17168411375446754, 0.013730066532099789, 0.0001235695725137537]","[0.04476509379773316, 0.05452980867597613, 0.012848593225829642, 0.006034684515642849, 0.00661680036732419]",none,0,He argued red light cameras fail to reduce violations and accidents.
tofueval_SmolLM2-1.7B-Instruct,166,166,1.775780200958252,15,1.7297418117523193,0.15265098214149475,"[-0.13675186466425657, -0.028024074321729132, 1.2178950385850233, 0.008971709187608212, 0.35767483182717114]","[0.012351523147905634, 0.00648854082798304, 0.08406964649742198, 0.00860285607517047, 0.02316838979265109]",none,0,Flynn supported moving cameras from current locations that impact underserved neighborhoods to new locations.
tofueval_SmolLM2-1.7B-Instruct,166,166,2.4582414627075195,11,0.8461121916770935,0.17528089880943298,"[-0.02727826532315124, -0.03566271913322536, -0.42835773349824274, 0.3242054767906666, -0.06810973229056055]","[0.0054536583960394965, 0.013803692973769184, 0.008525563763131768, 0.035331267659785226, 0.004444429347958331]",none,0,He argued properly timed traffic signals virtually eliminate red light running.
tofueval_SmolLM2-1.7B-Instruct,167,167,1.4897485971450806,37,0.8884397745132446,0.21712155640125275,"[0.6172995528234153, 0.01662325821746128, 0.02609834505455109, 0.022705009360711178, 0.053976655737740756]","[0.1540067505317303, 0.010314184735147431, 0.010694165438680275, 0.006349378170902177, 0.009788028093262747]",none,1,"Council Resolution 22, adopted by the City Council, allows for the renewal of the photo radar speeding van program, which has been in place since 2008."
tofueval_SmolLM2-1.7B-Instruct,167,167,2.0676374435424805,22,0.25880470871925354,0.06844490021467209,"[0.08592885123057799, 0.0232194262472066, 0.06639202142303641, 0.041520103134892204, -0.04333685812625018]","[0.029217293485999107, 0.012039726885797625, 0.005967139187057249, 0.004579221239757978, 0.0055778799261051145]",none,0,"The program uses cameras on vehicles to ticket drivers for speeding, and the renewal allows for the contract to be extended."
tofueval_SmolLM2-1.7B-Instruct,167,167,1.253260612487793,29,1.413176417350769,0.16854076087474823,"[0.5382983349384097, 0.5365861961537779, 0.013495155260898173, -0.02515905920881778, 0.024435423784246988]","[0.0831256387314954, 0.046650283807484184, 0.006417593258039892, 0.0054694418501232325, 0.0045635345684096485]",none,0,"The contract includes the use of red light cameras, which have been criticized for their inconsistent yellow change intervals and lack of effectiveness in eliminating red light running."
tofueval_SmolLM2-1.7B-Instruct,167,167,1.1081304550170898,17,0.5656490325927734,0.1227380633354187,"[0.017937817501232904, -0.028624987065353814, 0.34669621885918517, 0.018928641124683267, 0.202817990718519]","[0.021175150903325307, 0.006392502804588088, 0.07583772118532044, 0.011899984051363872, 0.02571401942302199]",none,0,The renewal will also allow for the cameras to be moved to different locations in the city.
tofueval_SmolLM2-1.7B-Instruct,168,168,1.1129871606826782,35,2.338467597961426,0.28896504640579224,"[1.498545505212886, -0.038778775025691305, 0.02028868135863117, 0.006574338248797825, 0.029067315427320346]","[0.2153376610151359, 0.007047192684071238, 0.0072985923851125074, 0.0025630227681956185, 0.007532711749809096]",none,0,"The speaker supports the contract that includes red light cameras, as it also contains the renewal of the photo radar speeding van program, which they believe is essential for safety in neighborhoods."
tofueval_SmolLM2-1.7B-Instruct,168,168,1.236245036125183,28,2.2946853637695312,0.31246182322502136,"[0.39915359422697555, 0.8918492070266179, -0.03152270753136171, 0.002465574153965073, -0.04550279799981841]","[0.10035698513924476, 0.10622276350373536, 0.014993594558323562, 0.030771067275444302, 0.009315753386415184]",none,0,"They are disappointed that the city agencies are combining the two, as they believe that properly setting the yellow change interval can effectively eliminate red light running."
tofueval_SmolLM2-1.7B-Instruct,168,168,1.1900428533554077,16,0.8826162219047546,0.2456456422805786,"[-0.007446616888046265, -0.06399029970634729, 0.3542466361541301, 0.03351083758752793, 0.11475576425436884]","[0.04382384596101474, 0.040914631383202504, 0.12358046160079539, 0.008432806844211882, 0.0242531868423157]",none,0,They also mention that the contract will allow the cameras to be moved to different locations.
tofueval_SmolLM2-1.7B-Instruct,169,169,1.528588891029358,36,2.6677167415618896,0.3011985719203949,"[1.55635584865417, 0.2741628633929294, -0.14357257719893823, -0.10517453582603291, 0.007475064052010162]","[0.1825786866167947, 0.031014854692532227, 0.007298575704567156, 0.005448447355774988, 0.014685075416789713]",none,0,Councilmember Flynn expressed disappointment that the city agencies combined red light cameras that don't work with the renewal of the photo radar speeding van program in resolution 159.
tofueval_SmolLM2-1.7B-Instruct,169,169,1.4633325338363647,33,1.595064640045166,0.2060413956642151,"[0.577824186957018, 0.902843788802398, 0.0053002704217126875, -0.049004416771684635, 0.0037496340263522034]","[0.07951778843363916, 0.09955202820922503, 0.01395716904935949, 0.00982291472852618, 0.00979289077253215]",none,0,"He believes the yellow time at some traffic signals is inconsistent, leading to red light running, and that cities in California have removed their cameras after adjusting the yellow light interval."
tofueval_SmolLM2-1.7B-Instruct,169,169,1.7403292655944824,23,1.9595681428909302,0.22169606387615204,"[0.07087749968622634, -0.09549996812897323, 1.880221689028511, 0.5070996990343306, 0.16899906562368572]","[0.01955093876038607, 0.041662702444875285, 0.1652414251076429, 0.05140784728520054, 0.013178649235906842]",none,0,He also noted that the four Denver intersections with cameras since 2008 primarily impact underserved neighborhoods and commuters.
tofueval_SmolLM2-1.7B-Instruct,169,169,1.215215802192688,22,1.2893773317337036,0.23545421659946442,"[0.18544526981713716, 0.03513890767829831, 0.2178500811599158, -0.04444247772963453, 0.6811224637448586]","[0.04840796864104133, 0.008788395257671378, 0.04325812978320507, 0.008318002456421296, 0.07559469087912228]",none,0,"Despite this, Flynn will vote for the resolution to move the cameras and put them in other parts of town."
tofueval_SmolLM2-1.7B-Instruct,170,170,1.8586485385894775,31,0.8996666669845581,0.14689350128173828,"[0.20317581966669568, 0.12478898742025898, 0.006152700137106642, 0.04051281885063696, 0.23367110004408226]","[0.05120544493031282, 0.02186774277253144, 0.005938439219232438, 0.00424452936503287, 0.012473553822518068]",none,0,The bill proposes the renewal of photo radar speeding van contracts and authorizes the use of red light cameras at intersections with a high level of red light running.
tofueval_SmolLM2-1.7B-Instruct,170,170,1.2441352605819702,40,0.45459404587745667,0.12046337127685547,"[-0.018346657852089266, -0.016802172271491146, 0.24976309851845144, 0.0024264429484901484, 0.08642601861502044]","[0.012087636025603388, 0.006304586021241221, 0.04939528445292467, 0.004862041951426477, 0.023080723131621995]",none,1,"The contracts are set to expire on June 30, 2021, and the bill includes language to remove the cameras from the current locations and move them to other parts of the city."
tofueval_SmolLM2-1.7B-Instruct,171,171,1.392468810081482,31,2.8718221187591553,0.3314597010612488,"[1.9565286392457746, 0.002896796989408622, -0.033540414396068835, -0.035097506098663286, 0.06988598369653412]","[0.25702278473570384, 0.008959798849900835, 0.006226557920106115, 0.003847453961116703, 0.020134247126157613]",none,0,"Councilmember Flynn discusses the adoption of Council Resolution 22, Dash 201 and the renewal of the photo radar speeding van program."
tofueval_SmolLM2-1.7B-Instruct,171,171,1.4736230373382568,45,1.6598610877990723,0.1964622437953949,"[0.6953012078379591, 0.43579530024694074, 0.025213105045258997, 0.055361850280314685, 0.0049329983587894175]","[0.08441398148829143, 0.053986124445671316, 0.00893886869930106, 0.008192560663802497, 0.006557787094061495]",none,0,"They express disappointment that red light cameras that do not work have been combined with the renewal of the photo radar program, as they believe red light cameras that use an effective formula for setting the yellow light interval can eliminate red light running."
tofueval_SmolLM2-1.7B-Instruct,171,171,1.5313255786895752,25,2.5971763134002686,0.24754825234413147,"[0.20494204512331635, 2.2081009056698533, 0.3371065690508112, -0.003254655711352825, 0.03714990820735693]","[0.02376033760374412, 0.17878622790798546, 0.040059109343783345, 0.0033497029248974286, 0.007561273279570742]",none,0,They argue that leaving in place dangerous situations and traffic engineering shortcomings that induce red light running perpetuates negligence and needlessly fines drivers.
tofueval_SmolLM2-1.7B-Instruct,171,171,1.1653978824615479,27,2.195955991744995,0.27771419286727905,"[-0.14384011359733348, 0.05341721835436517, 2.2464073724827527, -0.13146369386298054, -0.08759627822333911]","[0.013673678167437916, 0.023054841470285383, 0.22457224659117653, 0.011063656723679203, 0.007898744620677934]",none,0,"They also mention that since 2008, all four of the camera intersections have remained unchanged, primarily impacting underserved and marginalized neighborhoods."
tofueval_SmolLM2-1.7B-Instruct,171,171,1.3092048168182373,23,1.1299575567245483,0.24594202637672424,"[-0.09795848492396307, 0.9350146728399483, -0.22015014417348025, 0.7653626566189695, -0.11667147473844638]","[0.028858285427699942, 0.0832030782514721, 0.059218840389408084, 0.12767311948977808, 0.02671094979958703]",none,0,Councilmember Flynn believes that it is an abject failure that the city agencies seem intent on perpetuating red light running.
tofueval_SmolLM2-1.7B-Instruct,172,172,3.179293632507324,11,1.5593981742858887,0.25424858927726746,"[-0.16775739859308073, -0.027623396088363898, -0.07088632330189946, 0.0436047434857094, 0.20699051774929764]","[0.046581781711789845, 0.006464737106729113, 0.002677258121697047, 0.001469457073529735, 0.02249343749293654]",none,0,Councilmember Flynn criticized red light camera program.
tofueval_SmolLM2-1.7B-Instruct,172,172,2.288775682449341,17,0.8913561105728149,0.13101330399513245,"[0.08114418738028582, -0.0018496986697701847, 0.37138403338544507, 0.08061228298089083, 0.01589814354391659]","[0.03898614428608733, 0.01325755101039677, 0.02217525362913661, 0.003933461400105015, 0.006102691856486832]",none,0,"Despite voting to renew contract, he said cameras don't reduce accidents and target underserved neighborhoods."
tofueval_SmolLM2-1.7B-Instruct,172,172,3.739745855331421,12,1.7292109727859497,0.18691329658031464,"[0.0869783100982507, 0.19918955117464066, 0.09745841473340988, 0.2995782122015953, -0.17109483977158865]","[0.018466542979391914, 0.03613917389884591, 0.012478753051254898, 0.015836700700068224, 0.009388513960099468]",none,0,"He urged improving yellow light timing, which California found eliminates violations."
tofueval_SmolLM2-1.7B-Instruct,172,172,1.9023170471191406,7,1.567057728767395,0.14374305307865143,"[0.0375502918447767, -0.15235023626259395, 0.1133336637701307, 0.1872027963399887, 0.6314673572778702]","[0.007077305311603206, 0.013557441366304244, 0.037438869243487716, 0.009369890804269485, 0.035497874420668395]",none,0,He supported moving cameras from current locations.
tofueval_SmolLM2-1.7B-Instruct,173,173,1.2946175336837769,43,2.541088819503784,0.28093117475509644,"[0.9566910963916344, 0.3470197094871384, -0.015863314721574952, -0.0607125199515627, -0.0030147690445436488]","[0.10107235888877175, 0.05495008614990755, 0.014515037861857245, 0.008199653375297287, 0.011333434380212778]",none,0,"Councilmember Flynn expresses disappointment that the city agencies have combined red light cameras and photo radar speeding vans in a contract, as the yellow time at some traffic signals is inconsistent, leading to red light running."
tofueval_SmolLM2-1.7B-Instruct,173,173,2.304741621017456,12,1.5885263681411743,0.24856267869472504,"[0.017895298699537914, 1.7335531413555145, -0.11307825148105621, -0.28483620285987854, -0.07604602972666423]","[0.034871513567244015, 0.1772855829137067, 0.02129071931509922, 0.02428492868784815, 0.019786234440592427]",none,0,He notes that California cities have removed cameras after adding yellow time.
tofueval_SmolLM2-1.7B-Instruct,173,173,1.7974299192428589,27,0.7740914821624756,0.20617437362670898,"[0.03551732874567043, -0.0731710035688593, 0.21803136619807142, 0.02268631611945306, 0.21475409925349392]","[0.02315731846610342, 0.02734662286022487, 0.05551198530570724, 0.007552673332501972, 0.018032711680933535]",none,0,"Flynn believes the cameras unfairly target certain neighborhoods and drivers, and he plans to vote for the contract to move the cameras to different areas."
tofueval_SmolLM2-1.7B-Instruct,174,174,1.8834877014160156,27,2.2297146320343018,0.31255462765693665,"[1.3195617113130909, 0.137394051732877, 0.03572894022740743, 0.02141669616739145, 0.15204975974322427]","[0.16759320809256273, 0.021832887300257023, 0.007200132646815931, 0.0031072081619809237, 0.012024034141598316]",none,0,"Councilmember Flynn expresses disappointment in the city's red light camera program, which includes renewal of the photo radar speeding van program."
