model,resp_id,orig_idx,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
tofueval_Qwen2.5-1.5B-Instruct,56,56,2.021596908569336,18,2.369825601577759,0.32364994287490845,"[0.7058764128014445, 0.09712066757492721, -0.09449410642911163, 0.07892833241365022, 0.1864602251185311]","[0.09810602076403382, 0.029103361598875683, 0.07173139153100136, 0.004134293935041771, 0.00946304796485088]",none,0,Eight young men were recognized for earning their Eagle Scout honor and completing various community service activities.
tofueval_Qwen2.5-1.5B-Instruct,56,56,1.2577451467514038,18,1.1854312419891357,0.2598455548286438,"[0.06334561557095084, 0.7314445332675759, -0.050958123675728634, -0.053302744545766875, -0.04526592270768662]","[0.06757068889500159, 0.09937135399862503, 0.034031991598264234, 0.007159922783961924, 0.01478111486166098]",none,0,"They were acknowledged during the Eagle Court of Honor, and their names were entered into the record."
tofueval_Qwen2.5-1.5B-Instruct,57,57,1.6559852361679077,31,2.6192307472229004,0.364975243806839,"[1.0046960985318067, 0.44879816277440815, 0.07653880636339196, 0.0020134391313824324, -0.012827211502759207]","[0.13388116735844843, 0.012524517109106396, 0.034088820177379194, 0.00829526368181999, 0.01456860276829825]",none,1,"During the Alameda City Council meeting, Councilmember Desai entered the names of eight young men who earned their Eagle Scout rank by completing various community services."
tofueval_Qwen2.5-1.5B-Instruct,57,57,1.7479082345962524,10,1.530110239982605,0.30235347151756287,"[0.07210454185260459, 0.23699479824572336, 2.528982686297968, -0.005971290651359595, 0.012359663576353342]","[0.08985802919778507, 0.10084536137183023, 0.22449121477548034, 0.0027886850776667415, 0.002229827320934419]",none,0,The mayor's son Cole is also an Eagle Scout.
tofueval_Qwen2.5-1.5B-Instruct,57,57,0.9558825492858887,40,2.3443617820739746,0.28291237354278564,"[-0.04373486084368779, -0.04211444985703565, -0.023018099316686857, 2.0737410720379557, 0.03185074235807406]","[0.009316746762942784, 0.003198561785382026, 0.016573090444217085, 0.21605707488779444, 0.015238782808717133]",none,0,"The meeting also featured a handout from Councilmember Harris about Relay for Life, an annual event to support cancer patients and survivors, and an app created by the airport noise forum to report loud plane noise."
tofueval_Qwen2.5-1.5B-Instruct,57,57,0.5847543478012085,26,2.5262646675109863,0.29780313372612,"[0.0009241187698745097, -0.05028826286252297, 0.004407864370547871, 0.11365520705630143, 2.6213390872983906]","[0.0011317561776859992, 0.002315891176753946, 0.005264442428291169, 0.016275143105863556, 0.3086431346605073]",none,1,"Finally, Nathaniel Basco, a Boy Scout, had completed an Eagle Scout project by creating a piano for the community to share."
tofueval_Qwen2.5-1.5B-Instruct,58,58,2.241611957550049,19,2.4464244842529297,0.3115425109863281,"[0.9813111249455496, 0.13673135829403213, -0.14210592778889755, 0.08990609783091043, 0.10738875413019407]","[0.10176621340705376, 0.014367184654331237, 0.04023712195033256, 0.005235986142284482, 0.012073146584761593]",none,0,The document discusses the achievements of eight young men who earned the Eagle Scout honor through community services.
tofueval_Qwen2.5-1.5B-Instruct,58,58,1.115930438041687,30,2.8103444576263428,0.34132224321365356,"[0.7987571347601867, 0.16604159863103027, 0.02019305249377794, 1.0175543938128007, 0.0636811104346028]","[0.0777168610705606, 0.020215830726381986, 0.017882588586955232, 0.09044375497871139, 0.011369796676005232]",none,1,"Councilmember Desai entered their names into the record, while Councilmember Harris shared information about the Relay for Life event and an app to report airplane noise."
tofueval_Qwen2.5-1.5B-Instruct,59,59,2.0942482948303223,17,1.9086720943450928,0.2531251311302185,"[0.7413742296288118, 0.790113977249027, 0.08787739849375452, -0.038136799408889865, -0.05017314139096176]","[0.06325632469216703, 0.11654873859815244, 0.03767790157679188, 0.006280606270325627, 0.00426067148947261]",none,0,Councilmember Desai attended an Eagle Scout Court of Honor on June 26.
tofueval_Qwen2.5-1.5B-Instruct,59,59,0.5815096497535706,50,2.529867649078369,0.3643192946910858,"[0.01555560915832757, 2.2187202504556627, 0.08352531155134785, -0.014053257535415468, -0.0005388199495791924]","[0.012906153287694906, 0.30389980918145737, 0.018684164871519898, 0.0005355689930547669, 0.0013047594751060387]",none,1,"He recognized eight young men who earned the rank of Eagle Scout: Henry Bank, Terry Banchory, Brendan Cook, Jonathan Hildreth, Andrew Jurek, Eric Jurek, Zachary Quayle, and Tibor Thompson."
tofueval_Qwen2.5-1.5B-Instruct,59,59,1.8864693641662598,16,0.833052933216095,0.2144492268562317,"[0.1573753622287768, 0.743918675056193, 0.3911300914332969, -0.004110536370717455, -0.027411404676968232]","[0.025100685977548665, 0.12015521479042945, 0.10702792315220222, 0.0013682379313308957, 0.0017335636954385336]",none,0,"Mayor Ashcraft congratulated the scouts, noting his son is also an Eagle Scout."
tofueval_Qwen2.5-1.5B-Instruct,60,60,1.7024319171905518,20,2.7277615070343018,0.30796217918395996,"[-0.12008710807422177, 1.068247729318682, 0.9608609894290566, 0.01117740476038307, 0.12525838991568888]","[0.03153363777887534, 0.07253383718343684, 0.13950338499853387, 0.0009910306841902639, 0.0029028593894963707]",none,0,Eight young Alameda men earned the Eagle rank by completing a minimum of 25 community activities.
tofueval_Qwen2.5-1.5B-Instruct,60,60,0.4910432696342468,14,2.2643349170684814,0.31911373138427734,"[0.10128038332706117, 1.956089764301266, 0.023953260490088724, 0.034212754207796285, 0.0040903247718233615]","[0.0075498557761518115, 0.2958763817192188, 0.0038276738237397823, 0.0009425128135457531, 0.0010560375489733684]",none,1,Mayor Ashcraft attended their Eagle Court of Honor on June 26.
tofueval_Qwen2.5-1.5B-Instruct,61,61,1.5450775623321533,36,2.385662078857422,0.2892339825630188,"[0.28758096530267113, 0.8859705232898705, 0.600298103339608, 0.0826548658110874, 0.08464869947056286]","[0.059857314317683735, 0.10928775031465597, 0.05862041486286924, 0.006644959448294685, 0.010598427375662646]",none,0,"At the June 26 Eagle Court of Honor in Alameda, Councilmember de recognized eight young men who had earned the Eagle Scout rank by doing a variety of community services."
tofueval_Qwen2.5-1.5B-Instruct,61,61,1.1195900440216064,20,1.0428214073181152,0.2786591649055481,"[0.10025277927888965, -0.06636824836023152, 0.9648544294934254, 1.5049000554136, 0.025241057971288682]","[0.013154755853099687, 0.022249208669381914, 0.1382351544649282, 0.19946010794246832, 0.027168284596552895]",none,1,Councilmember Harris also spoke about the importance of the Boy Scout Troop 73 in Alameda.
tofueval_Qwen2.5-1.5B-Instruct,61,61,0.5796409845352173,40,2.19360089302063,0.28486934304237366,"[0.0029697205402044345, 0.0658706982514559, 0.1254842664089665, 1.74757849714224, -0.0413105988947791]","[0.0015232907307151321, 0.003745293791689619, 0.005336485055977391, 0.2251347526023892, 0.013489786129041193]",none,0,"The Relay for Life event is scheduled for July 24 from 6 to 10 p.m. at Lydecker Park, and an app has been created to report loud noises from planes."
tofueval_Qwen2.5-1.5B-Instruct,61,61,0.3579936623573303,42,2.494218111038208,0.3659392297267914,"[0.02067622414129541, -0.0168923063181085, -0.018971273345934087, 0.05687522055294331, 2.5761356975140406]","[0.0007492390301462949, 0.0016280581672574392, 0.0015046346670119636, 0.01458048098946901, 0.3536426270314093]",none,1,"Nathaniel Basco, a Boy Scout, came up with his Eagle Scout project, a piano for the community to share, which will be available for three weeks at Nob Hill before being moved to a permanent location."
tofueval_Qwen2.5-1.5B-Instruct,62,62,1.1847151517868042,51,2.0978426933288574,0.33054396510124207,"[0.5668663956600415, 0.3018877754387658, 0.9721178182227567, 0.014029897432063829, -0.02353663484752235]","[0.11063748014422951, 0.018572306299233787, 0.11697845788537016, 0.0032225343379160025, 0.004449725089661088]",none,1,"During a special city council meeting, Councilmember Desai entered into the record the names of eight young Alameda residents who earned their Eagle Scout rank by completing a minimum of 25 community activities, with one individual completing as many as 45."
tofueval_Qwen2.5-1.5B-Instruct,62,62,1.6276941299438477,32,1.529860258102417,0.2776222229003906,"[0.06745330757985357, 1.442487442822312, 0.17024006196697883, -0.16029880705821142, -0.019170531862300777]","[0.03223134799324612, 0.19012622916488908, 0.029993127193392866, 0.026593068472692494, 0.003343577868768932]",none,1,"The mayor and Councilmember Vella-Wilkinson attended the Eagle Court of Honor held on June 26 at Franklin Park, where the eight individuals were honored."
tofueval_Qwen2.5-1.5B-Instruct,62,62,1.2587356567382812,20,1.304032564163208,0.26052048802375793,"[0.14462812035089884, 0.043544122694584075, 1.0673990373172273, 0.9075217589794192, 0.018795586722808365]","[0.009501200596457694, 0.012856068581459112, 0.14099377961383652, 0.17966842653659115, 0.015129353760153208]",none,1,The document also mentions that Boy Scout Troop 73 in Alameda was involved in the event.
tofueval_Qwen2.5-1.5B-Instruct,63,63,1.822121262550354,21,1.4077047109603882,0.20288541913032532,"[0.7320788888526815, 0.08575596829732171, -0.07730788693463962, 0.10734187873978433, 0.22603143906287318]","[0.08870207781659528, 0.08226806416691293, 0.03187785613196562, 0.00799006411952654, 0.009463344421722772]",none,0,Eight young men were recognized for earning their Eagle Scout honor and were honored at a special city council meeting.
tofueval_Qwen2.5-1.5B-Instruct,63,63,0.735802412033081,21,1.959128737449646,0.328969806432724,"[0.03699030134538632, 0.039993897952843416, 2.3163090025385222, -0.03263439074882107, -0.0471549545265069]","[0.008808635572217142, 0.012633418067290828, 0.2774072709892477, 0.001037461799233781, 0.0013965085704675012]",none,0,"They had completed a minimum of 25 community activities each, with one individual completing 45 activities."
tofueval_Qwen2.5-1.5B-Instruct,63,63,1.130051612854004,9,1.130699872970581,0.26332414150238037,"[0.15771238160474846, 0.5022008168258859, 1.4675136127819617, 0.005095429330443342, 0.027833824220579118]","[0.041580870877725024, 0.09366118429706047, 0.20042277712167966, 0.002146157742673596, 0.0031437787634381997]",none,0,The mayor's son is also an Eagle Scout.
tofueval_Qwen2.5-1.5B-Instruct,64,64,1.6136376857757568,25,1.9258086681365967,0.26041316986083984,"[1.0401989768445492, 0.0865959373768419, 0.014851385953370481, -0.0001894680131226778, 0.03910703184315935]","[0.13315711051225662, 0.011824434564514376, 0.03800259670373635, 0.0029600268086142022, 0.0063573676052874365]",none,0,"During a special city council meeting, councilmember Desai recognized eight young men who earned the Eagle Scout honor through community service."
tofueval_Qwen2.5-1.5B-Instruct,64,64,1.429748773574829,16,1.5045621395111084,0.2432379275560379,"[-0.13340624466582085, 0.8607809618115425, 0.2921571106153351, -0.052395515166608675, -0.055362887555929774]","[0.028542332033339335, 0.16234082699156716, 0.0511065574330587, 0.0018141946162870681, 0.0029959775811221334]",none,1,The mayor attended the Eagle Court of Honor and thanked the individuals for their hard work.
tofueval_Qwen2.5-1.5B-Instruct,64,64,0.9969694018363953,20,2.9209699630737305,0.3253113329410553,"[0.022922158590517938, 0.0653490954246081, -0.009295939778530738, 1.648593612026889, 0.1564704553129559]","[0.00487294183707263, 0.004632020047480978, 0.009194259104120306, 0.14545248395370436, 0.02204173306939765]",none,0,Councilmember Harris also shared information about Relay for Life and the creation of an app to report airplane noise.
tofueval_Qwen2.5-1.5B-Instruct,65,65,2.637570858001709,25,0.14296795427799225,0.21519356966018677,"[0.0003522680327296257, 0.0892712908051908, 0.029770223665982486, -0.16100159464403987, 0.0661719723418355]","[0.0026242298636498162, 0.003187531582734664, 0.00434102525076014, 0.13534084329614415, 0.01256937253921933]",none,1,Councilmember Spencer announced an upcoming Relay for Life event on July 24th to raise funds for the American Cancer Society.
tofueval_Qwen2.5-1.5B-Instruct,65,65,1.0777167081832886,16,0.27547627687454224,0.12852807343006134,"[0.00880586364382907, 0.0034034890350085334, 0.010740078175331291, 0.36178006476256996, 0.0007794015409672284]","[0.00044332285540349403, 0.0006899420775212661, 0.0008151152495941005, 0.1303698273113696, 0.004712114422083857]",none,1,The event will be held from 6 to 10 pm at Lincoln Park.
tofueval_Qwen2.5-1.5B-Instruct,65,65,2.7107019424438477,16,0.3471381664276123,0.14734943211078644,"[-0.032424338824057486, 0.019719576099305414, -0.012526257916761097, 0.40016402545006713, -0.031916845437081065]","[0.0012156997645718093, 0.0004773158219393281, 0.0020882016241614565, 0.13864964732965745, 0.004165234728063183]",none,0,"The relay aims to honor cancer survivors and raise awareness since ""cancer never sleeps""."
tofueval_Qwen2.5-1.5B-Instruct,66,66,1.6167889833450317,29,1.3552361726760864,0.2235119640827179,"[0.028191130616097983, 0.05934183139821659, 0.03534108888360889, 1.4514394783362714, 0.036954333646180795]","[0.0008504904466803964, 0.0012816040562774074, 0.002179132482299024, 0.1827994958778163, 0.004793885450963303]",none,0,The document discusses an upcoming Relay for Life event at Lydecker Park on July 24 from 6 to 10 p.m.
tofueval_Qwen2.5-1.5B-Instruct,66,66,0.7208009958267212,14,1.3212803602218628,0.18574242293834686,"[-0.01196716632694006, 0.011129273101687431, 0.05042443198284933, 1.374224885233811, -0.024617906393749372]","[0.002424634282111323, 0.0011546665087475308, 0.0032715230975424803, 0.18480414750852756, 0.006771604206213462]",none,0,The event serves as a reminder of cancer and supports those affected by it.
tofueval_Qwen2.5-1.5B-Instruct,66,66,0.595527708530426,18,3.16732120513916,0.37851405143737793,"[0.019654710130352113, -0.0021223361189994547, 0.011498043598193262, 2.698998079945644, -0.03470527763581938]","[0.0012362556401765484, 0.0012683230249371667, 0.002849405212246994, 0.30756977510948974, 0.01455643780193188]",none,0,It also mentions that the airport noise forum has created an app for reporting loud noises from planes.
tofueval_Qwen2.5-1.5B-Instruct,66,66,1.050351858139038,40,2.4560866355895996,0.3140631318092346,"[-0.013335846214340563, -0.010849953550587089, 0.022637808343552022, 0.04137169367168099, 2.604727755651402]","[0.001614588407758788, 0.0008992340341819726, 0.0024172857783980816, 0.022497412269876803, 0.3191879587757285]",none,0,"Finally, it mentions an Eagle Scout project by Nathaniel Basco and Deirdre Freeman, which involves a piano painted by Freeman for the community to use for three weeks before moving to a permanent location."
tofueval_Qwen2.5-1.5B-Instruct,67,67,1.0393346548080444,37,1.1663771867752075,0.18586279451847076,"[0.0006547262231391427, -0.0193587518480018, 0.06953586779874624, 1.1644969354029682, 0.09108923243262768]","[0.0012134599863116277, 0.0016351194560930045, 0.0038328150758419528, 0.18592453242438972, 0.01048956998504985]",none,0,"The document mentions that the Relay for Life event will take place on Saturday, July 24th, from 6 to 10 p.m. at Lydecker Park."
tofueval_Qwen2.5-1.5B-Instruct,67,67,1.0167872905731201,14,1.0879536867141724,0.23653443157672882,"[0.007104539911129645, -0.004426610851494063, 0.01853726405949731, 1.1881557904167235, 0.03147574880027345]","[0.0012224761060955253, 0.0015052359308031424, 0.003059490229393954, 0.2012025211754787, 0.013544319183373383]",none,0,The event aims to support individuals with cancer and survivors and is held annually.
tofueval_Qwen2.5-1.5B-Instruct,68,68,1.2527481317520142,36,0.970514714717865,0.20258989930152893,"[-0.006412828295853817, 0.009681214378765112, 0.028503009550655004, 0.9539403058273214, 0.0005633083257837117]","[0.0008554769588360816, 0.0013648876136661177, 0.0020469766827267855, 0.17201298833078404, 0.004240053482577524]",none,0,Relay for Life event will be held at Lydecker Park on July 24 from 6 pm to 10 pm to raise awareness and support for cancer patients.
tofueval_Qwen2.5-1.5B-Instruct,68,68,0.5379120707511902,15,1.8179352283477783,0.25993314385414124,"[0.07118482296840133, 0.0860627384846642, 1.395015935561969, 1.328912072132031, -0.15660287823120597]","[0.002152275652467021, 0.0021172565806409694, 0.11869626313158127, 0.18554409159502636, 0.008644278367379835]",none,1,The event is organized by Boy Scout Troop 73 in Alameda.
tofueval_Qwen2.5-1.5B-Instruct,69,69,1.0271892547607422,34,1.718717336654663,0.25604891777038574,"[-0.022715581197938744, 0.020817635393434425, 0.05533820149653098, 1.525491460938664, 0.04413298950813067]","[0.0012041107764643505, 0.0012021299693087178, 0.00315075034444924, 0.26445421119056206, 0.007610172193621752]",none,0,"The speaker mentioned that this Saturday, the 24th from 6 to 10 p.m. is the Relay for Life event at Lydecker Park."
tofueval_Qwen2.5-1.5B-Instruct,69,69,0.292167603969574,21,2.8870112895965576,0.40151986479759216,"[-0.0012347953826455133, 0.009348316328777443, 0.0099490235858996, 2.6496234855481555, 0.0030322043873768833]","[0.0007255099494830661, 0.000781971127513056, 0.0009231038499300277, 0.39245611016771625, 0.0013685101379711081]",none,0,"Cancer doesn't sleep, so they do it annually as a reminder and to support those with cancer and survivors."
tofueval_Qwen2.5-1.5B-Instruct,69,69,0.734969973564148,35,3.4674720764160156,0.4140014350414276,"[-0.014099328139439291, -0.026147512790755303, 0.04089178042008176, 1.3530051567358896, 1.961727764866581]","[0.0009940295521346342, 0.0010320591523005922, 0.0027112049030490327, 0.1850121668423526, 0.22398845981058133]",none,0,"The app ""Fly Quiet"" can be used to report loud noises from planes, and a piano for the community to share is available for three weeks at the side of Nob Hill."
tofueval_Qwen2.5-1.5B-Instruct,70,70,1.2443116903305054,36,1.1575891971588135,0.1713162064552307,"[0.014013271911406062, 0.01740721303900096, 0.05596098965138986, 0.8470078854516032, 0.14351207716067116]","[0.002077288602331843, 0.0016049486570055807, 0.0030268935584495515, 0.14233789563240862, 0.009596688846436842]",none,0,"The next item on the agenda is the Relay for Life event, which will take place on July 24th at Lydecker Park from 6-10 pm."
tofueval_Qwen2.5-1.5B-Instruct,70,70,0.8537544012069702,13,0.5521735548973083,0.11495958268642426,"[-0.012376169172617106, -0.03444394340308813, 0.01569831887116799, 0.562432088674261, 0.041307430069607035]","[0.0007871603520470671, 0.0009788449895915198, 0.002257745746576872, 0.09944867027941375, 0.004648780156388126]",none,0,The event raises awareness for cancer and supports those affected by the disease.
tofueval_Qwen2.5-1.5B-Instruct,71,71,4.963839530944824,11,2.08961820602417,0.25026753544807434,"[-0.21204001253301447, 0.22408990968357434, -0.013003538955341686, -0.05616497722539035, -0.4843530207872391]","[0.03778858211907474, 0.014532377033240416, 0.003954007258554074, 0.009347957601262764, 0.07725246868688952]",none,0,The council discussed approving a contract for outside engineering services.
tofueval_Qwen2.5-1.5B-Instruct,71,71,2.9496970176696777,8,0.9483407735824585,0.2494368851184845,"[-0.03196755988756195, -0.14905899956647772, 0.42624125262955204, -0.1767688714317046, -0.0014830614672973752]","[0.028725620693876408, 0.012305734527217282, 0.07067533657391323, 0.011191840900210082, 0.006149444745460642]",none,0,The mayor prefers hiring an in-house engineer.
tofueval_Qwen2.5-1.5B-Instruct,71,71,3.8482131958007812,10,0.7655011415481567,0.1364191174507141,"[0.5986506789922714, 0.7455544024705887, -0.16558349132537842, -0.2817075029015541, 0.016506929695606232]","[0.040892348671332, 0.054036400048062205, 0.02319021485745907, 0.04147063759155571, 0.008617464755661785]",none,0,Staff argued outside engineers allow flexibility and efficient permit processing.
tofueval_Qwen2.5-1.5B-Instruct,71,71,3.3761823177337646,9,1.6857500076293945,0.28791478276252747,"[-0.3108418322323511, 1.9551564190122817, -0.15819639399544233, -0.3983769867724429, 0.18535200183072853]","[0.012670398141280102, 0.19709407165646553, 0.005329626618024324, 0.008387358498617282, 0.0050058613964615185]",none,0,"The contract charges applicants, not the general fund."
tofueval_Qwen2.5-1.5B-Instruct,71,71,2.6444098949432373,18,0.36183735728263855,0.12396880239248276,"[0.0037875355079045724, -0.12657196252580938, -0.022392995836627152, -0.05998493008600134, 0.48512640926573014]","[0.012372384493674973, 0.027361828739736263, 0.005546143317133101, 0.011764401822397809, 0.05805333564057946]",none,1,"The council approved the contract 4-1, enabling continued tenant protections through efficient permit review."
tofueval_Qwen2.5-1.5B-Instruct,72,72,1.2714710235595703,26,2.463061809539795,0.3307587802410126,"[-0.013946468582546983, 0.0028666133819989716, 0.015334251461004337, 0.024002716174716346, 2.261039195725551]","[0.00146458639593688, 0.001147162448525854, 0.00041558421980662037, 0.002058778987082869, 0.34838810849648255]",none,0,The proposed ordinance amends the Alameda Municipal Code by adding article 14 to chapter 6 concerning review of rent increases.
tofueval_Qwen2.5-1.5B-Instruct,72,72,1.1506319046020508,19,0.5535373687744141,0.06655047833919525,"[-0.02525919694208393, 0.002835579321407223, -0.021623729188975534, 0.02600018285355825, 0.34439541192994894]","[0.0010783379912027158, 0.0011489153551242214, 0.000513428029343662, 0.001467029672934778, 0.06355856959462951]",none,0,The impact on tenant protection is not clear as the document does not provide specific information on this topic.
tofueval_Qwen2.5-1.5B-Instruct,73,73,1.7368031740188599,27,2.267019510269165,0.3108614385128021,"[0.022689632033924916, -0.008162830649612093, -0.007469648610114948, -0.012786534991054968, 1.9637945437538695]","[0.0031476708513680394, 0.001742314580960064, 0.0006818505958824096, 0.0021843162295827716, 0.3140511433690942]",none,0,"The document proposes an ordinance amending the Alameda Municipal Code to add article 14 to Chapter 6, concerning rent increases."
tofueval_Qwen2.5-1.5B-Instruct,73,73,1.7575879096984863,18,-0.03153084218502045,0.051523372530937195,"[0.044287319812509746, 0.02460730427669154, 0.023908279939658113, -0.010683278139266703, -0.03156599071290758]","[0.0014343933383618908, 0.0006205284496698166, 0.0004373837851340391, 0.001232112093728372, 0.07010643867154916]",none,1,The article would establish a review process for rent increases above a certain threshold and provide tenant protection.
tofueval_Qwen2.5-1.5B-Instruct,73,73,1.3524250984191895,36,0.003297028597444296,0.023638324812054634,"[-0.0024893843842114117, -0.009831314273873836, 0.004756376570488404, -0.004513186358963139, 0.03851575275701988]","[0.0005279294178106082, 0.0005513568178167185, 0.00018402426597832446, 0.0005753755892278099, 0.019828748037576185]",none,1,"The new law would apply to all rent increases, regardless of the reason for the increase, and would establish a process for reviewing rent increases to ensure they are reasonable and not retaliatory."
tofueval_Qwen2.5-1.5B-Instruct,73,73,0.7192198038101196,26,0.016358133405447006,0.012340002693235874,"[-0.012460818329530481, -0.018260786240436852, -0.00992623921998669, -0.00031771433938187186, 0.1140711421209674]","[0.0005831743655142838, 0.0002700877735850764, 0.00032616732129589276, 0.00040807897636122665, 0.008563761359255295]",none,1,The goal of the new law is to help protect tenants from unjustified rent increases and ensure that landlords are held accountable for their actions.
tofueval_Qwen2.5-1.5B-Instruct,74,74,1.5331047773361206,29,2.272545099258423,0.3013288676738739,"[-0.025249363557969477, 0.012797918728179427, 0.016354136188526575, 0.026843840407372196, 2.019641703066962]","[0.004936727169166488, 0.0017808126223217932, 0.0006317434850900397, 0.002085513888542225, 0.29554975781402076]",none,0,"The document outlines an ordinance amending the Alameda Municipal Code by adding Article 14 to Chapter 6, which concerns rent increase reviews."
tofueval_Qwen2.5-1.5B-Instruct,74,74,1.634550929069519,28,-0.2162705510854721,0.031710781157016754,"[-0.01997249906084367, -0.00014645612931677273, 0.015784474555402994, 0.019721305197370902, -0.1126917127652892]","[0.0010365048079360609, 0.0005485850412826819, 0.00022650705399688116, 0.000986051918224413, 0.026377079551041658]",none,1,The purpose of the amendment is to protect tenants from excessive rent increases by requiring landlords to justify any rent increase over 5% in a year.
tofueval_Qwen2.5-1.5B-Instruct,74,74,2.309518814086914,19,-0.18370114266872406,0.03539741411805153,"[-0.006808909930680927, -0.006893497548605266, 0.03511413618137962, -0.016768217086791992, -0.11631128035093609]","[0.0012041947687210172, 0.0008870460185694116, 0.00042171380884706435, 0.0009909943213355483, 0.017085547436420854]",none,1,The ordinance will enable the city to monitor rental housing conditions and ensure that tenants are not being exploited.
tofueval_Qwen2.5-1.5B-Instruct,75,75,1.9486678838729858,25,2.6294307708740234,0.3334089517593384,"[0.04965660704416223, 0.06491365219349973, 0.3221246583125321, 0.17788293460966087, -0.0003913078620098531]","[0.029235907713955386, 0.013040062668878818, 0.03518204342464742, 0.016771840857618372, 0.05144520356479916]",none,0,The document discusses the approval of a contract with CSG consulting services and the need for a structural engineer in the planning department.
tofueval_Qwen2.5-1.5B-Instruct,75,75,2.0304818153381348,25,0.8937418460845947,0.22788743674755096,"[-0.013094567116349936, 0.162995492471382, 0.3796124254260212, 0.017580832466483117, -0.02445920130237937]","[0.04330722355054604, 0.036646159130286834, 0.09597091572206409, 0.04318141744384775, 0.010004906135727652]",none,0,"It is mentioned that having an engineer on staff is preferred by some, but the current model of using consulting services is deemed efficient."
tofueval_Qwen2.5-1.5B-Instruct,75,75,0.9614616632461548,8,2.797435760498047,0.30691754817962646,"[0.020232849536114372, 2.031280447728932, -0.16644145316968206, 0.001725435649859719, -0.016697218714398332]","[0.0010945876236974073, 0.20850973966298625, 0.00957234470217827, 0.008891579680494033, 0.00265602114967578]",none,1,There is no impact on the general fund.
tofueval_Qwen2.5-1.5B-Instruct,76,76,1.3853012323379517,28,2.554706335067749,0.3160819411277771,"[0.009104778896341616, 0.016459621787362266, 0.002233989507788335, 0.03217626810068656, 2.1381108688209287]","[0.0020990016765105274, 0.0016545428827003303, 0.0005262211302822704, 0.0017689462695013195, 0.31184801021767533]",none,0,The document discusses an ordinance amending the Alameda Municipal Code to add Article 14 to Chapter 6 concerning review of rent increases.
tofueval_Qwen2.5-1.5B-Instruct,76,76,1.572632908821106,12,0.45572686195373535,0.07268988341093063,"[0.021011991735576885, 0.07613793346657378, -0.007432801956989958, -0.03466190493539519, 0.06638726820650238]","[0.0025684359555574097, 0.0027621824741951664, 0.0005752699339988491, 0.0014985363140643433, 0.03105549049405454]",none,1,The impact on tenant protection is mentioned as part of the discussion.
tofueval_Qwen2.5-1.5B-Instruct,77,77,1.7577235698699951,44,0.9125599265098572,0.20208840072155,"[-0.04848667247874387, 0.0454305839268107, -0.00017241689056390896, -0.002238884482391189, -0.13034648234580262]","[0.030282478569223382, 0.0071902065498777165, 0.0018836535623036484, 0.006438773876063599, 0.0366607969234203]",none,0,"Here is a 44 word summary: The City Council discussed approving a contract with an engineering consulting firm to provide plan check services for 12 months at a cost of $300,000."
tofueval_Qwen2.5-1.5B-Instruct,77,77,1.9636718034744263,16,1.7041079998016357,0.20011213421821594,"[-0.03972312234327546, -0.12315901878355362, 1.2139232727786293, -0.028757760097505525, -0.03304545437640627]","[0.022804708743251467, 0.009464835330504684, 0.11774197397971875, 0.01374715510257829, 0.007170480370518817]",none,0,The Mayor expressed concern over lack of in-house engineers and preference for hiring staff engineers.
tofueval_Qwen2.5-1.5B-Instruct,77,77,1.483992338180542,22,1.4136872291564941,0.18904395401477814,"[-0.04541971184186299, 0.07177936244988814, 0.04828996195415543, 0.6354663094759665, 0.20667977120981298]","[0.005857390811095022, 0.007807030872672013, 0.004989197268493875, 0.04464461857572711, 0.05488046530411917]",none,0,"The Council ultimately approved the contract 4-1 to keep projects moving, with no impact to the general fund."
tofueval_Qwen2.5-1.5B-Instruct,78,78,0.7324665784835815,47,2.8759210109710693,0.331438273191452,"[0.6029612583262687, -0.0033629755098445457, 0.011878705432314127, -0.01844765762828192, -0.003883598524399976]","[0.04617648256376704, 0.0016556360740456425, 0.0009584860457269005, 0.008250844422270028, 0.02279327004689222]",none,0,"The document discusses a recommendation to authorize the Interim City Manager to execute an agreement with CSG consulting services for professional plant services for 12 months, with a permanent amount not to exceed $300,000."
tofueval_Qwen2.5-1.5B-Instruct,78,78,0.7916972041130066,33,2.1667468547821045,0.28704753518104553,"[1.3365213846731367, -0.013134982726169806, 0.015472336070767293, -0.028209391900225346, -0.01073396785156519]","[0.19751549702645702, 0.017330171985976806, 0.012931551329881007, 0.007721134282347162, 0.007229769703013572]",none,0,"The city previously had a plan check engineer who resigned, and now they are seeking to approve a contract with a consulting firm to make up for the lack of an engineer."
tofueval_Qwen2.5-1.5B-Instruct,78,78,0.8467666506767273,20,2.0148704051971436,0.3389309048652649,"[-0.14257556179654785, 3.0362716551870106, -0.14211398560237284, -0.09184496942889382, -0.10995707848296661]","[0.019390843478049646, 0.35990221463143823, 0.0047680903567012935, 0.004224603525243254, 0.005756736566988252]",none,0,The contract is set up so that they charge 65% of the cost of the building permit.
